ID,Latitude,Longitude,rainfall_total_30d_mm,rainfall_mean_daily_mm,rainfall_max_daily_mm,rainfall_std_daily_mm,rainfall_7d_mm,rainfall_15d_mm,rainfall_30d_mm,rainfall_max_7d_mm,rainfall_max_15d_mm,rainfall_max_30d_mm
SLD01620,10.07,77.07,0.4016800834797321,0.013389336115991,0.2400363981723785,0.0506639011663044,0.0,0.0,0.4016800834797321,0.0,0.0,0.2400363981723785
SLD01621,10.07,77.07,0.4016800834797321,0.013389336115991,0.2400363981723785,0.0506639011663044,0.0,0.0,0.4016800834797321,0.0,0.0,0.2400363981723785
SLD01622,10.07,77.07,0.4016800834797321,0.013389336115991,0.2400363981723785,0.0506639011663044,0.0,0.0,0.4016800834797321,0.0,0.0,0.2400363981723785
SLD01623,10.07,77.08,1.3010068647563455,0.0433668954918781,0.6657837629318237,0.1547724594794458,0.0,0.0,1.3010068647563455,0.0,0.0,0.6657837629318237
SLD01624,10.07,77.07,0.4016800834797321,0.013389336115991,0.2400363981723785,0.0506639011663044,0.0,0.0,0.4016800834797321,0.0,0.0,0.2400363981723785
SLD01625,10.07,77.16,4.512182233855128,0.1504060744618376,1.7166811227798462,0.3796324898650486,1.1880296170711515,1.1880296170711515,4.512182233855128,0.9181324243545532,0.9181324243545532,1.7166811227798462
SLD01626,10.07,77.15,4.512182233855128,0.1504060744618376,1.7166811227798462,0.3796324898650486,1.1880296170711515,1.1880296170711515,4.512182233855128,0.9181324243545532,0.9181324243545532,1.7166811227798462
SLD01627,10.07,77.15,4.512182233855128,0.1504060744618376,1.7166811227798462,0.3796324898650486,1.1880296170711515,1.1880296170711515,4.512182233855128,0.9181324243545532,0.9181324243545532,1.7166811227798462
SLD01628,10.07,77.07,0.4016800834797321,0.013389336115991,0.2400363981723785,0.0506639011663044,0.0,0.0,0.4016800834797321,0.0,0.0,0.2400363981723785
SLD01629,10.076472,77.255686,6.178352505899966,0.2059450835299988,3.076634168624878,0.5717759122540604,0.3336716564372179,0.3336716564372179,6.178352505899966,0.1885970085859298,0.1885970085859298,3.076634168624878
SLD01630,10.076961,77.255369,6.178352505899966,0.2059450835299988,3.076634168624878,0.5717759122540604,0.3336716564372179,0.3336716564372179,6.178352505899966,0.1885970085859298,0.1885970085859298,3.076634168624878
SLD01631,10.08,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01632,10.08,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01633,10.08,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01634,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01635,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01636,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01637,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01638,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01639,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01640,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01641,10.08,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01642,10.08,76.96,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01643,10.08,76.96,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01644,10.08,76.96,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01645,10.08,76.96,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01646,10.08,76.97,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01647,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01648,10.08,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01649,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01650,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01651,10.08,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01652,10.08,76.98,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01653,10.08,76.98,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01654,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01655,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01656,10.08,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01657,10.08,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01658,10.08,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01659,10.08,77.17,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01660,10.08,77.18,7.909200884401798,0.2636400294800599,2.874374389648437,0.5970720172902585,0.7990502715110778,0.7990502715110778,7.909200884401798,0.3995251357555389,0.3995251357555389,2.874374389648437
SLD01661,10.08,77.18,7.909200884401798,0.2636400294800599,2.874374389648437,0.5970720172902585,0.7990502715110778,0.7990502715110778,7.909200884401798,0.3995251357555389,0.3995251357555389,2.874374389648437
SLD01662,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01663,10.08,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01664,10.081212,76.950995,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01665,10.08124,77.129361,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01666,10.08124,77.129361,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01667,10.082256,77.074825,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01668,10.082256,77.074825,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01669,10.083534,77.067098,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01670,10.083534,77.067098,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01671,10.083806,77.06194444,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01672,10.084287,77.062369,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01673,10.084287,77.062369,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01674,10.084472,77.06336111,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01675,10.08512,77.077962,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01676,10.08512,77.077962,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01677,10.0852,77.079596,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01678,10.0852,77.079596,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01679,10.08551,77.063362,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01680,10.08551,77.063362,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01681,10.087052,77.059477,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01682,10.087052,77.059477,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01683,10.08743,77.094322,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01684,10.08743,77.094322,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01685,10.088594,77.026604,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01686,10.088594,77.026604,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01687,10.089504,77.030066,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01688,10.089504,77.030066,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01689,10.089618,77.061226,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01690,10.089618,77.061226,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01691,10.089716,77.059886,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01692,10.089716,77.059886,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01693,10.09,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01694,10.09,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01695,10.09,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01696,10.09,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01697,10.09,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01698,10.09,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01699,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01700,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01701,10.09,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01702,10.09,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01703,10.09,77.1,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01704,10.09,77.11,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01705,10.09,77.11,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01706,10.09,77.11,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01707,10.09,77.11,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01708,10.09,77.02,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01709,10.09,77.0,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01710,10.09,76.98,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01711,10.09,76.98,0.7490280158817768,0.0249676005293925,0.3959963917732239,0.0861070216212435,0.0,0.0,0.7490280158817768,0.0,0.0,0.3959963917732239
SLD01712,10.09,77.17,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01713,10.09,77.17,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01714,10.09,77.17,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01715,10.09,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01716,10.09,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01717,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01718,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01719,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01720,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01721,10.09,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01722,10.09,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01723,10.09,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01724,10.091,76.9477,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01725,10.092545,77.059904,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01726,10.092545,77.059904,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01727,10.093601,77.053015,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01728,10.093601,77.053015,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01729,10.094928,77.048864,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01730,10.094928,77.048864,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01731,10.097387,77.057618,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01732,10.097387,77.057618,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01733,10.098874,76.928149,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01734,10.1,76.8,11.579491436481476,0.3859830478827158,7.655801773071289,1.409897391567433,0.5782511830329895,0.5782511830329895,11.579491436481476,0.1156502366065979,0.1156502366065979,7.655801773071289
SLD01735,10.1,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01736,10.1,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01737,10.1,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01738,10.1,77.12,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01739,10.1,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01740,10.1,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01741,10.1,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01742,10.1,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01743,10.1,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01744,10.1,77.07,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01745,10.1,77.08,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01746,10.1,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01747,10.1,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01748,10.1,77.09,1.9790481596719476,0.0659682719890649,0.910889744758606,0.2060505840641728,0.0,0.0,1.9790481596719476,0.0,0.0,0.910889744758606
SLD01749,10.100944,76.928171,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01750,10.105038,76.919146,8.73612555116415,0.291204185038805,4.174252510070801,0.7902236786330064,0.3018240258097645,0.3018240258097645,8.73612555116415,0.0603648051619529,0.0603648051619529,4.174252510070801
SLD01751,10.108727,76.918985,8.73612555116415,0.291204185038805,4.174252510070801,0.7902236786330064,0.3018240258097645,0.3018240258097645,8.73612555116415,0.0603648051619529,0.0603648051619529,4.174252510070801
SLD01752,10.11,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01753,10.11,76.93,2.048226062674076,0.0682742020891358,1.0134493112564087,0.2194663478054256,0.0,0.0,2.048226062674076,0.0,0.0,1.0134493112564087
SLD01754,10.11,76.8,11.579491436481476,0.3859830478827158,7.655801773071289,1.409897391567433,0.5782511830329895,0.5782511830329895,11.579491436481476,0.1156502366065979,0.1156502366065979,7.655801773071289
SLD01755,10.11,76.7,3.172789007425308,0.1057596335808436,1.3167753219604492,0.2487245441587753,0.0,0.0,3.172789007425308,0.0,0.0,1.3167753219604492
SLD01756,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01757,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01758,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01759,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01760,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01761,10.11,77.13,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01762,10.11,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01763,10.11,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01764,10.11,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01765,10.11,77.16,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01766,10.11,77.14,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01767,10.11,77.15,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01768,10.11,77.15,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01769,10.11,77.15,5.824016454163939,0.1941338818054646,2.4065511226654053,0.5090124170898164,0.0264730481430887,0.0264730481430887,5.824016454163939,0.0125186666846275,0.0125186666846275,2.4065511226654053
SLD01770,10.11,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01771,10.11,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01772,10.11,77.06,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01773,10.11,77.05,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01774,10.11,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01775,10.11,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
SLD01776,10.11,77.04,0.4691054639406501,0.0156368487980216,0.2420909404754638,0.0537618120204417,0.0,0.0,0.4691054639406501,0.0,0.0,0.2420909404754638
