ID,Latitude,Longitude,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30
SLD_00023,8.747056,77.132944,2.8847644329071045,1.184187889099121,0.0,0.0,0.17153337597846985,0.0,2.0641677379608154,0.0,5.923770427703857,4.959674835205078,0.26166585087776184,1.0232986211776733,0.0,0.41284096240997314,0.0,0.0,0.0,0.0,0.0,0.0,0.10761701315641403,0.10761701315641403,0.645702064037323,0.10761701315641403,0.10761701315641403,0.39158308506011963,2.741081714630127,0.39158308506011963,0.39158308506011963,0.39158308506011963
SLD_00024,8.74875,77.130722,2.8847644329071045,1.184187889099121,0.0,0.0,0.17153337597846985,0.0,2.0641677379608154,0.0,5.923770427703857,4.959674835205078,0.26166585087776184,1.0232986211776733,0.0,0.41284096240997314,0.0,0.0,0.0,0.0,0.0,0.0,0.10761701315641403,0.10761701315641403,0.645702064037323,0.10761701315641403,0.10761701315641403,0.39158308506011963,2.741081714630127,0.39158308506011963,0.39158308506011963,0.39158308506011963
SLD_00025,8.751889,77.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_00026,8.75475,77.125389,2.8847644329071045,1.184187889099121,0.0,0.0,0.17153337597846985,0.0,2.0641677379608154,0.0,5.923770427703857,4.959674835205078,0.26166585087776184,1.0232986211776733,0.0,0.41284096240997314,0.0,0.0,0.0,0.0,0.0,0.0,0.10761701315641403,0.10761701315641403,0.645702064037323,0.10761701315641403,0.10761701315641403,0.39158308506011963,2.741081714630127,0.39158308506011963,0.39158308506011963,0.39158308506011963
SLD_00027,8.758972,77.114917,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00028,8.763333,77.076861,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00029,8.763333,77.109556,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00030,8.764472,77.078611,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00031,8.766997,77.099767,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00032,8.768111,77.082278,0.7696191072463989,0.8204894661903381,0.0,0.0,0.06563916057348251,0.0,0.5953995585441589,0.0,6.41232442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8398041725158691,0.0,0.0,0.0
SLD_00033,8.807056,77.106833,0.2246866375207901,0.1494968980550766,0.0,0.005317258648574352,0.007674435153603554,0.0,2.19740629196167,0.0,1.8532490730285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921431839466095,0.34450024366378784,0.04921431839466095,0.04921431839466095,0.04921431839466095
