ID,Land_Cover_Type,Land_Cover_QC
SLD11452,12.0,0.0
SLD11453,10.0,0.0
SLD11454,12.0,0.0
SLD11455,9.0,0.0
SLD11456,12.0,0.0
SLD11457,12.0,0.0
SLD11458,2.0,0.0
SLD11459,2.0,0.0
SLD11460,12.0,0.0
SLD11461,2.0,0.0
SLD11462,2.0,0.0
SLD11463,12.0,0.0
SLD11464,12.0,0.0
SLD11465,2.0,0.0
SLD11466,12.0,0.0
SLD11467,10.0,0.0
SLD11468,12.0,0.0
SLD11469,8.0,0.0
SLD11470,12.0,0.0
SLD11471,12.0,0.0
SLD11472,8.0,0.0
SLD11473,12.0,0.0
SLD11474,9.0,0.0
SLD11475,8.0,0.0
SLD11476,2.0,0.0
SLD11477,8.0,0.0
SLD11478,12.0,0.0
SLD11479,2.0,0.0
SLD11480,2.0,0.0
SLD11481,4.0,0.0
SLD11482,8.0,0.0
SLD11483,14.0,0.0
SLD11484,2.0,0.0
SLD11485,12.0,0.0
SLD11486,12.0,0.0
SLD11487,10.0,0.0
SLD11488,12.0,0.0
SLD11489,12.0,0.0
SLD11490,12.0,0.0
SLD11491,12.0,0.0
SLD11492,2.0,0.0
SLD11493,12.0,0.0
SLD11494,12.0,0.0
SLD11495,12.0,0.0
SLD11496,8.0,0.0
SLD11497,8.0,0.0
SLD11498,12.0,0.0
SLD11499,14.0,0.0
SLD11500,14.0,0.0
SLD11501,8.0,0.0
SLD11502,12.0,0.0
SLD11503,12.0,0.0
SLD11504,11.0,0.0
SLD11505,14.0,0.0
SLD11506,8.0,0.0
SLD11507,8.0,0.0
SLD11508,4.0,0.0
SLD11509,4.0,0.0
SLD11510,2.0,0.0
SLD11511,8.0,0.0
SLD11512,8.0,0.0
SLD11513,14.0,0.0
SLD11514,12.0,0.0
SLD11515,12.0,0.0
SLD11516,2.0,0.0
SLD11517,12.0,0.0
SLD11518,12.0,0.0
SLD11519,9.0,0.0
SLD11520,8.0,0.0
SLD11521,9.0,0.0
SLD11522,8.0,0.0
SLD11523,9.0,0.0
SLD11524,14.0,0.0
SLD11525,14.0,0.0
SLD11526,12.0,0.0
SLD11527,9.0,0.0
SLD11528,5.0,0.0
SLD11529,12.0,0.0
SLD11530,12.0,0.0
SLD11531,9.0,0.0
SLD11532,2.0,0.0
SLD11533,14.0,0.0
SLD11534,9.0,0.0
SLD11535,12.0,0.0
SLD11536,10.0,0.0
SLD11537,8.0,0.0
SLD11538,12.0,0.0
SLD11539,12.0,0.0
SLD11540,12.0,0.0
SLD11541,10.0,0.0
SLD11542,2.0,0.0
SLD11543,13.0,9.0
SLD11544,12.0,0.0
SLD11545,8.0,0.0
SLD11546,14.0,0.0
SLD11547,12.0,0.0
SLD11548,10.0,0.0
SLD11549,9.0,0.0
SLD11550,12.0,0.0
SLD11551,12.0,0.0
SLD11552,14.0,0.0
SLD11553,5.0,0.0
SLD11554,12.0,0.0
SLD11555,12.0,0.0
SLD11556,12.0,0.0
SLD11557,12.0,0.0
SLD11558,9.0,0.0
SLD11559,12.0,0.0
SLD11560,12.0,0.0
SLD11561,17.0,4.0
SLD11562,12.0,0.0
SLD11563,12.0,0.0
SLD11564,4.0,0.0
SLD11565,10.0,0.0
SLD11566,14.0,0.0
SLD11567,12.0,0.0
SLD11568,5.0,0.0
SLD11569,9.0,0.0
SLD11570,12.0,0.0
SLD11571,14.0,0.0
SLD11572,10.0,0.0
SLD11573,12.0,0.0
SLD11574,12.0,0.0
SLD11575,5.0,0.0
SLD11576,12.0,0.0
SLD11577,2.0,0.0
SLD11578,12.0,0.0
SLD11579,10.0,0.0
SLD11580,8.0,0.0
SLD11581,12.0,0.0
SLD11582,4.0,0.0
SLD11583,9.0,0.0
SLD11584,10.0,0.0
SLD11585,9.0,0.0
SLD11586,12.0,0.0
SLD11587,12.0,0.0
SLD11588,12.0,0.0
SLD11589,14.0,0.0
SLD11590,12.0,0.0
SLD11591,14.0,0.0
SLD11592,8.0,0.0
SLD11593,8.0,0.0
SLD11594,14.0,0.0
SLD11595,14.0,0.0
SLD11596,8.0,0.0
SLD11597,12.0,0.0
SLD11598,9.0,0.0
SLD11599,2.0,0.0
SLD11600,13.0,0.0
SLD11601,12.0,0.0
SLD11602,12.0,2.0
SLD11603,12.0,0.0
SLD11604,12.0,0.0
SLD11605,12.0,0.0
SLD11606,2.0,0.0
SLD11607,12.0,0.0
SLD11608,9.0,0.0
SLD11609,9.0,0.0
SLD11610,2.0,0.0
SLD11611,12.0,0.0
SLD11612,2.0,0.0
SLD11613,12.0,0.0
SLD11614,8.0,0.0
SLD11615,13.0,9.0
SLD11616,12.0,0.0
SLD11617,10.0,0.0
SLD11618,8.0,0.0
SLD11619,8.0,0.0
SLD11620,9.0,0.0
SLD11621,12.0,0.0
SLD11622,2.0,0.0
SLD11623,8.0,0.0
SLD11624,4.0,0.0
SLD11625,13.0,9.0
SLD11626,14.0,0.0
SLD11627,4.0,0.0
SLD11628,2.0,0.0
SLD11629,2.0,0.0
SLD11630,8.0,0.0
SLD11631,12.0,0.0
SLD11632,9.0,0.0
SLD11633,12.0,0.0
SLD11634,9.0,0.0
SLD11635,8.0,0.0
SLD11636,8.0,0.0
SLD11637,2.0,0.0
SLD11638,14.0,0.0
SLD11639,2.0,0.0
SLD11640,9.0,0.0
SLD11641,8.0,0.0
SLD11642,12.0,0.0
SLD11643,8.0,0.0
SLD11644,12.0,0.0
SLD11645,2.0,0.0
SLD11646,12.0,0.0
SLD11647,12.0,0.0
SLD11648,10.0,0.0
SLD11649,9.0,0.0
SLD11650,8.0,0.0
SLD11651,12.0,0.0
SLD11652,8.0,0.0
SLD11653,12.0,0.0
SLD11654,9.0,0.0
SLD11655,12.0,0.0
SLD11656,8.0,0.0
SLD11657,8.0,0.0
SLD11658,12.0,0.0
SLD11659,10.0,0.0
SLD11660,2.0,0.0
SLD11661,2.0,0.0
SLD11662,2.0,0.0
SLD11663,12.0,0.0
SLD11664,2.0,0.0
SLD11665,8.0,0.0
SLD11666,14.0,0.0
SLD11667,12.0,0.0
SLD11668,8.0,0.0
SLD11669,8.0,0.0
SLD11670,12.0,0.0
SLD11671,12.0,0.0
SLD11672,12.0,0.0
SLD11673,12.0,0.0
SLD11674,12.0,0.0
SLD11675,12.0,0.0
SLD11676,17.0,2.0
SLD11677,14.0,0.0
SLD11678,14.0,0.0
SLD11679,9.0,0.0
SLD11680,12.0,0.0
SLD11681,12.0,0.0
SLD11682,12.0,0.0
SLD11683,12.0,0.0
SLD11684,12.0,0.0
SLD11685,12.0,0.0
SLD11686,8.0,0.0
SLD11687,8.0,0.0
SLD11688,12.0,0.0
SLD11689,8.0,0.0
SLD11690,8.0,0.0
SLD11691,12.0,0.0
SLD11692,8.0,0.0
SLD11693,8.0,0.0
SLD11694,12.0,0.0
SLD11695,9.0,0.0
SLD11696,12.0,0.0
SLD11697,8.0,0.0
SLD11698,2.0,0.0
SLD11699,9.0,0.0
SLD11700,8.0,0.0
SLD11701,9.0,0.0
SLD11702,2.0,0.0
SLD11703,12.0,0.0
SLD11704,8.0,0.0
SLD11705,12.0,0.0
SLD11706,8.0,0.0
SLD11707,8.0,0.0
SLD11708,8.0,0.0
SLD11709,12.0,0.0
SLD11710,8.0,0.0
SLD11711,8.0,0.0
SLD11712,12.0,0.0
SLD11713,9.0,0.0
SLD11714,2.0,0.0
SLD11715,8.0,0.0
SLD11716,14.0,0.0
SLD11717,14.0,0.0
SLD11718,12.0,0.0
SLD11719,12.0,0.0
SLD11720,8.0,0.0
SLD11721,14.0,0.0
SLD11722,9.0,0.0
SLD11723,8.0,0.0
SLD11724,8.0,0.0
SLD11725,12.0,0.0
SLD11726,9.0,0.0
SLD11727,12.0,0.0
SLD11728,12.0,0.0
SLD11729,12.0,0.0
SLD11730,8.0,0.0
SLD11731,2.0,0.0
SLD11732,4.0,0.0
SLD11733,8.0,0.0
SLD11734,14.0,0.0
SLD11735,12.0,0.0
SLD11736,12.0,0.0
SLD11737,2.0,0.0
SLD11738,14.0,0.0
SLD11739,4.0,0.0
SLD11740,12.0,0.0
SLD11741,2.0,0.0
SLD11742,8.0,0.0
SLD11743,12.0,0.0
SLD11744,12.0,0.0
SLD11745,14.0,0.0
SLD11746,12.0,0.0
SLD11747,14.0,0.0
SLD11748,8.0,0.0
SLD11749,14.0,0.0
SLD11750,9.0,0.0
SLD11751,12.0,0.0
SLD11752,12.0,0.0
SLD11753,12.0,0.0
SLD11754,17.0,2.0
SLD11755,4.0,0.0
SLD11756,12.0,0.0
SLD11757,12.0,0.0
SLD11758,2.0,0.0
SLD11759,12.0,0.0
SLD11760,2.0,0.0
SLD11761,14.0,0.0
SLD11762,12.0,0.0
SLD11763,10.0,0.0
SLD11764,12.0,0.0
SLD11765,9.0,0.0
SLD11766,12.0,0.0
SLD11767,12.0,0.0
SLD11768,12.0,0.0
SLD11769,8.0,0.0
SLD11770,12.0,0.0
SLD11771,2.0,0.0
SLD11772,12.0,0.0
SLD11773,2.0,0.0
SLD11774,2.0,0.0
SLD11775,12.0,0.0
SLD11776,12.0,0.0
SLD11777,2.0,0.0
SLD11778,10.0,0.0
SLD11779,10.0,0.0
SLD11780,12.0,0.0
SLD11781,12.0,0.0
SLD11782,8.0,0.0
SLD11783,14.0,0.0
SLD11784,8.0,0.0
SLD11785,12.0,0.0
SLD11786,8.0,0.0
SLD11787,12.0,0.0
SLD11788,12.0,0.0
SLD11789,14.0,0.0
SLD11790,12.0,0.0
SLD11791,10.0,0.0
SLD11792,9.0,0.0
SLD11793,9.0,0.0
SLD11794,9.0,0.0
SLD11795,8.0,0.0
SLD11796,9.0,0.0
SLD11797,12.0,0.0
SLD11798,2.0,0.0
SLD11799,13.0,0.0
SLD11800,12.0,0.0
SLD11801,9.0,0.0
SLD11802,12.0,0.0
SLD11803,9.0,0.0
SLD11804,9.0,0.0
SLD11805,12.0,0.0
SLD11806,2.0,0.0
SLD11807,8.0,0.0
SLD11808,2.0,0.0
SLD11809,12.0,0.0
SLD11810,12.0,0.0
SLD11811,9.0,0.0
SLD11812,14.0,0.0
SLD11813,8.0,0.0
SLD11814,2.0,0.0
SLD11815,14.0,0.0
SLD11816,12.0,0.0
SLD11817,12.0,0.0
SLD11818,12.0,0.0
SLD11819,12.0,0.0
SLD11820,12.0,0.0
SLD11821,12.0,0.0
SLD11822,12.0,0.0
SLD11823,12.0,0.0
SLD11824,12.0,0.0
SLD11825,9.0,0.0
SLD11826,9.0,0.0
SLD11827,9.0,0.0
SLD11828,12.0,0.0
SLD11829,12.0,0.0
SLD11830,14.0,0.0
SLD11831,10.0,0.0
SLD11832,9.0,0.0
SLD11833,9.0,0.0
SLD11834,12.0,0.0
SLD11835,9.0,0.0
SLD11836,10.0,0.0
SLD11837,8.0,0.0
SLD11838,10.0,0.0
SLD11839,2.0,0.0
SLD11840,12.0,0.0
SLD11841,12.0,0.0
SLD11842,8.0,0.0
SLD11843,12.0,0.0
SLD11844,12.0,0.0
SLD11845,12.0,0.0
SLD11846,12.0,0.0
SLD11847,12.0,0.0
SLD11848,12.0,0.0
SLD11849,8.0,0.0
SLD11850,10.0,0.0
SLD11851,9.0,0.0
SLD11852,9.0,0.0
SLD11853,9.0,0.0
SLD11854,2.0,0.0
SLD11855,12.0,0.0
SLD11856,12.0,0.0
SLD11857,2.0,0.0
SLD11858,10.0,0.0
SLD11859,12.0,0.0
SLD11860,2.0,0.0
SLD11861,12.0,0.0
SLD11862,12.0,0.0
SLD11863,8.0,0.0
SLD11864,8.0,0.0
SLD11865,9.0,0.0
SLD11866,8.0,0.0
SLD11867,10.0,0.0
SLD11868,9.0,0.0
SLD11869,12.0,0.0
SLD11870,8.0,0.0
SLD11871,12.0,0.0
SLD11872,12.0,0.0
SLD11873,8.0,0.0
SLD11874,12.0,0.0
SLD11875,12.0,0.0
SLD11876,8.0,0.0
SLD11877,8.0,0.0
SLD11878,2.0,0.0
SLD11879,9.0,0.0
SLD11880,12.0,0.0
SLD11881,12.0,0.0
SLD11882,9.0,0.0
SLD11883,4.0,0.0
SLD11884,12.0,0.0
SLD11885,4.0,0.0
SLD11886,12.0,0.0
SLD11887,14.0,0.0
SLD11888,12.0,0.0
SLD11889,8.0,0.0
SLD11890,9.0,0.0
SLD11891,9.0,0.0
SLD11892,12.0,0.0
SLD11893,8.0,0.0
SLD11894,12.0,0.0
SLD11895,12.0,0.0
SLD11896,12.0,0.0
SLD11897,12.0,0.0
SLD11898,14.0,0.0
SLD11899,9.0,0.0
SLD11900,4.0,0.0
SLD11901,14.0,0.0
SLD11902,14.0,0.0
SLD11903,8.0,0.0
SLD11904,14.0,0.0
SLD11905,8.0,0.0
SLD11906,8.0,0.0
SLD11907,5.0,0.0
SLD11908,14.0,0.0
SLD11909,2.0,0.0
SLD11910,12.0,0.0
SLD11911,8.0,0.0
SLD11912,12.0,0.0
SLD11913,5.0,0.0
SLD11914,2.0,0.0
SLD11915,9.0,0.0
SLD11916,9.0,0.0
SLD11917,12.0,0.0
SLD11918,12.0,0.0
SLD11919,5.0,0.0
SLD11920,8.0,0.0
SLD11921,12.0,0.0
SLD11922,8.0,0.0
SLD11923,12.0,0.0
SLD11924,9.0,0.0
SLD11925,12.0,0.0
SLD11926,8.0,0.0
SLD11927,5.0,0.0
SLD11928,9.0,0.0
SLD11929,9.0,0.0
SLD11930,9.0,0.0
SLD11931,12.0,0.0
SLD11932,2.0,0.0
SLD11933,8.0,0.0
SLD11934,9.0,0.0
SLD11935,2.0,0.0
SLD11936,2.0,0.0
SLD11937,9.0,0.0
SLD11938,10.0,0.0
SLD11939,5.0,0.0
SLD11940,12.0,0.0
SLD11941,8.0,0.0
SLD11942,8.0,0.0
SLD11943,9.0,0.0
SLD11944,12.0,0.0
SLD11945,12.0,0.0
SLD11946,12.0,0.0
SLD11947,14.0,0.0
SLD11948,2.0,0.0
SLD11949,12.0,0.0
SLD11950,14.0,0.0
SLD11951,12.0,0.0
SLD11952,12.0,0.0
SLD11953,12.0,0.0
SLD11954,14.0,0.0
SLD11955,8.0,0.0
SLD11956,14.0,0.0
SLD11957,9.0,0.0
SLD11958,4.0,0.0
SLD11959,4.0,0.0
SLD11960,12.0,0.0
SLD11961,12.0,0.0
SLD11962,12.0,0.0
SLD11963,8.0,0.0
SLD11964,8.0,0.0
SLD11965,14.0,0.0
SLD11966,12.0,0.0
SLD11967,2.0,0.0
SLD11968,2.0,0.0
SLD11969,2.0,0.0
SLD11970,12.0,0.0
SLD11971,10.0,0.0
SLD11972,12.0,0.0
SLD11973,2.0,0.0
SLD11974,12.0,0.0
SLD11975,5.0,0.0
SLD11976,12.0,0.0
SLD11977,12.0,0.0
SLD11978,12.0,0.0
SLD11979,2.0,0.0
SLD11980,13.0,0.0
SLD11981,12.0,0.0
SLD11982,12.0,0.0
SLD11983,12.0,0.0
SLD11984,12.0,0.0
SLD11985,9.0,0.0
SLD11986,12.0,0.0
SLD11987,12.0,0.0
SLD11988,12.0,0.0
SLD11989,12.0,0.0
SLD11990,12.0,0.0
SLD11991,2.0,0.0
SLD11992,12.0,0.0
SLD11993,12.0,0.0
SLD11994,4.0,0.0
SLD11995,8.0,0.0
SLD11996,12.0,0.0
SLD11997,9.0,0.0
SLD11998,12.0,0.0
SLD11999,9.0,0.0
SLD12000,8.0,0.0
SLD12001,12.0,0.0
SLD12002,12.0,0.0
SLD12003,8.0,0.0
SLD12004,8.0,0.0
SLD12005,14.0,0.0
SLD12006,8.0,0.0
SLD12007,12.0,0.0
SLD12008,12.0,0.0
SLD12009,2.0,0.0
SLD12010,12.0,0.0
SLD12011,9.0,0.0
SLD12012,12.0,0.0
SLD12013,12.0,0.0
SLD12014,8.0,0.0
SLD12015,12.0,0.0
SLD12016,9.0,0.0
SLD12017,12.0,0.0
SLD12018,12.0,0.0
SLD12019,5.0,0.0
SLD12020,12.0,0.0
SLD12021,2.0,0.0
SLD12022,2.0,0.0
SLD12023,12.0,0.0
SLD12024,13.0,0.0
SLD12025,12.0,0.0
SLD12026,12.0,0.0
SLD12027,4.0,0.0
SLD12028,12.0,0.0
SLD12029,2.0,0.0
SLD12030,8.0,0.0
SLD12031,8.0,0.0
SLD12032,8.0,0.0
SLD12033,8.0,0.0
SLD12034,4.0,0.0
SLD12035,12.0,0.0
SLD12036,8.0,0.0
SLD12037,8.0,0.0
SLD12038,9.0,0.0
SLD12039,2.0,0.0
SLD12040,14.0,0.0
SLD12041,9.0,0.0
SLD12042,2.0,0.0
SLD12043,12.0,0.0
SLD12044,9.0,0.0
SLD12045,12.0,0.0
SLD12046,12.0,0.0
SLD12047,9.0,0.0
SLD12048,8.0,0.0
SLD12049,8.0,0.0
SLD12050,8.0,0.0
SLD12051,12.0,0.0
SLD12052,12.0,0.0
SLD12053,2.0,0.0
SLD12054,10.0,0.0
SLD12055,8.0,0.0
SLD12056,12.0,0.0
SLD12057,12.0,0.0
SLD12058,14.0,0.0
SLD12059,12.0,0.0
SLD12060,9.0,0.0
SLD12061,12.0,0.0
SLD12062,10.0,0.0
SLD12063,12.0,0.0
SLD12064,8.0,0.0
SLD12065,12.0,0.0
SLD12066,9.0,0.0
SLD12067,12.0,0.0
SLD12068,12.0,0.0
SLD12069,9.0,0.0
SLD12070,12.0,0.0
SLD12071,8.0,0.0
SLD12072,12.0,0.0
SLD12073,8.0,0.0
SLD12074,12.0,0.0
SLD12075,9.0,0.0
SLD12076,14.0,0.0
SLD12077,12.0,0.0
SLD12078,14.0,0.0
SLD12079,2.0,0.0
SLD12080,8.0,0.0
SLD12081,8.0,0.0
SLD12082,12.0,0.0
SLD12083,12.0,0.0
SLD12084,8.0,0.0
SLD12085,12.0,0.0
SLD12086,9.0,0.0
SLD12087,13.0,9.0
SLD12088,8.0,0.0
SLD12089,12.0,0.0
SLD12090,2.0,0.0
SLD12091,9.0,0.0
SLD12092,2.0,0.0
SLD12093,8.0,0.0
SLD12094,10.0,0.0
SLD12095,11.0,0.0
SLD12096,5.0,0.0
SLD12097,4.0,0.0
SLD12098,4.0,0.0
SLD12099,12.0,0.0
SLD12100,12.0,0.0
SLD12101,12.0,0.0
SLD12102,8.0,0.0
SLD12103,8.0,0.0
SLD12104,8.0,0.0
SLD12105,12.0,0.0
SLD12106,9.0,0.0
SLD12107,12.0,0.0
SLD12108,8.0,0.0
SLD12109,2.0,0.0
SLD12110,8.0,0.0
SLD12111,9.0,0.0
SLD12112,9.0,0.0
SLD12113,4.0,0.0
SLD12114,9.0,0.0
SLD12115,12.0,0.0
SLD12116,9.0,0.0
SLD12117,4.0,0.0
SLD12118,12.0,0.0
SLD12119,4.0,0.0
SLD12120,14.0,0.0
SLD12121,12.0,0.0
SLD12122,9.0,0.0
SLD12123,9.0,0.0
SLD12124,12.0,0.0
SLD12125,2.0,0.0
SLD12126,9.0,0.0
SLD12127,12.0,0.0
SLD12128,12.0,0.0
SLD12129,12.0,0.0
SLD12130,12.0,0.0
SLD12131,2.0,0.0
SLD12132,12.0,0.0
SLD12133,10.0,0.0
SLD12134,12.0,0.0
SLD12135,9.0,0.0
SLD12136,8.0,0.0
SLD12137,8.0,0.0
SLD12138,12.0,0.0
SLD12139,2.0,0.0
SLD12140,10.0,0.0
SLD12141,2.0,0.0
SLD12142,8.0,0.0
SLD12143,12.0,0.0
SLD12144,8.0,0.0
SLD12145,8.0,0.0
SLD12146,4.0,0.0
SLD12147,2.0,0.0
SLD12148,12.0,0.0
SLD12149,12.0,0.0
SLD12150,12.0,0.0
SLD12151,2.0,0.0
SLD12152,12.0,0.0
SLD12153,4.0,0.0
SLD12154,10.0,0.0
SLD12155,10.0,0.0
SLD12156,12.0,0.0
SLD12157,12.0,0.0
SLD12158,2.0,0.0
SLD12159,9.0,0.0
SLD12160,12.0,0.0
SLD12161,9.0,0.0
SLD12162,14.0,0.0
SLD12163,12.0,0.0
SLD12164,14.0,0.0
SLD12165,14.0,0.0
SLD12166,8.0,0.0
SLD12167,9.0,0.0
SLD12168,10.0,0.0
SLD12169,12.0,0.0
SLD12170,12.0,0.0
SLD12171,12.0,0.0
SLD12172,2.0,0.0
SLD12173,12.0,0.0
SLD12174,12.0,0.0
SLD12175,2.0,0.0
SLD12176,8.0,0.0
SLD12177,14.0,0.0
SLD12178,9.0,0.0
SLD12179,12.0,0.0
SLD12180,12.0,0.0
SLD12181,12.0,0.0
SLD12182,8.0,0.0
SLD12183,9.0,0.0
SLD12184,2.0,0.0
SLD12185,2.0,0.0
SLD12186,14.0,0.0
SLD12187,8.0,0.0
SLD12188,8.0,0.0
SLD12189,9.0,0.0
SLD12190,8.0,0.0
SLD12191,2.0,0.0
SLD12192,8.0,0.0
SLD12193,14.0,0.0
SLD12194,8.0,0.0
SLD12195,12.0,0.0
SLD12196,12.0,0.0
SLD12197,12.0,0.0
SLD12198,9.0,0.0
SLD12199,12.0,0.0
SLD12200,12.0,0.0
SLD12201,12.0,0.0
SLD12202,12.0,0.0
SLD12203,2.0,0.0
SLD12204,12.0,0.0
SLD12205,12.0,0.0
SLD12206,9.0,0.0
SLD12207,5.0,0.0
SLD12208,5.0,0.0
SLD12209,8.0,0.0
SLD12210,12.0,0.0
SLD12211,8.0,0.0
SLD12212,12.0,0.0
SLD12213,12.0,0.0
SLD12214,12.0,0.0
SLD12215,12.0,0.0
SLD12216,10.0,0.0
SLD12217,2.0,0.0
SLD12218,12.0,0.0
SLD12219,14.0,0.0
SLD12220,8.0,0.0
SLD12221,12.0,0.0
SLD12222,2.0,0.0
SLD12223,2.0,0.0
SLD12224,12.0,0.0
SLD12225,4.0,0.0
SLD12226,5.0,0.0
SLD12227,14.0,0.0
SLD12228,13.0,9.0
SLD12229,2.0,0.0
SLD12230,8.0,0.0
SLD12231,4.0,0.0
SLD12232,12.0,0.0
SLD12233,12.0,0.0
SLD12234,14.0,0.0
SLD12235,14.0,0.0
SLD12236,12.0,0.0
SLD12237,14.0,0.0
SLD12238,12.0,0.0
SLD12239,9.0,0.0
SLD12240,8.0,0.0
SLD12241,12.0,0.0
SLD12242,13.0,9.0
SLD12243,13.0,0.0
SLD12244,14.0,0.0
SLD12245,14.0,0.0
SLD12246,12.0,0.0
SLD12247,2.0,0.0
SLD12248,12.0,0.0
SLD12249,10.0,0.0
SLD12250,8.0,0.0
SLD12251,8.0,0.0
SLD12252,2.0,0.0
SLD12253,12.0,0.0
SLD12254,12.0,0.0
SLD12255,2.0,0.0
SLD12256,12.0,0.0
SLD12257,10.0,0.0
SLD12258,12.0,0.0
SLD12259,11.0,0.0
SLD12260,14.0,0.0
SLD12261,12.0,0.0
SLD12262,14.0,0.0
SLD12263,2.0,0.0
SLD12264,8.0,0.0
SLD12265,8.0,0.0
SLD12266,10.0,0.0
SLD12267,8.0,0.0
SLD12268,4.0,0.0
SLD12269,12.0,0.0
SLD12270,10.0,0.0
SLD12271,9.0,0.0
SLD12272,8.0,0.0
SLD12273,9.0,0.0
SLD12274,12.0,0.0
SLD12275,12.0,0.0
SLD12276,8.0,0.0
SLD12277,12.0,0.0
SLD12278,2.0,0.0
SLD12279,10.0,0.0
SLD12280,8.0,0.0
SLD12281,12.0,0.0
SLD12282,12.0,0.0
SLD12283,10.0,0.0
SLD12284,12.0,0.0
SLD12285,4.0,0.0
SLD12286,2.0,0.0
SLD12287,8.0,0.0
SLD12288,8.0,0.0
SLD12289,12.0,0.0
SLD12290,12.0,0.0
SLD12291,2.0,0.0
SLD12292,11.0,0.0
SLD12293,12.0,0.0
SLD12294,9.0,0.0
SLD12295,9.0,0.0
SLD12296,14.0,0.0
SLD12297,2.0,0.0
SLD12298,12.0,0.0
SLD12299,12.0,0.0
SLD12300,12.0,0.0
SLD12301,9.0,0.0
SLD12302,12.0,0.0
SLD12303,12.0,0.0
SLD12304,10.0,0.0
SLD12305,12.0,0.0
SLD12306,11.0,0.0
SLD12307,14.0,0.0
SLD12308,9.0,0.0
SLD12309,9.0,0.0
SLD12310,12.0,0.0
SLD12311,9.0,0.0
SLD12312,9.0,0.0
SLD12313,8.0,0.0
SLD12314,8.0,0.0
SLD12315,14.0,0.0
SLD12316,12.0,0.0
SLD12317,8.0,0.0
SLD12318,12.0,0.0
SLD12319,12.0,0.0
SLD12320,8.0,0.0
SLD12321,12.0,0.0
SLD12322,8.0,0.0
SLD12323,10.0,0.0
SLD12324,8.0,0.0
SLD12325,12.0,0.0
SLD12326,12.0,0.0
SLD12327,9.0,0.0
SLD12328,14.0,0.0
SLD12329,12.0,0.0
SLD12330,12.0,0.0
SLD12331,9.0,0.0
SLD12332,12.0,0.0
SLD12333,8.0,0.0
SLD12334,8.0,0.0
SLD12335,12.0,0.0
SLD12336,12.0,0.0
SLD12337,9.0,0.0
SLD12338,12.0,0.0
SLD12339,10.0,0.0
SLD12340,9.0,0.0
SLD12341,9.0,0.0
SLD12342,9.0,0.0
SLD12343,14.0,0.0
SLD12344,9.0,0.0
SLD12345,2.0,0.0
SLD12346,9.0,0.0
SLD12347,8.0,0.0
SLD12348,8.0,0.0
SLD12349,4.0,0.0
SLD12350,12.0,0.0
SLD12351,12.0,0.0
SLD12352,8.0,0.0
SLD12353,12.0,0.0
SLD12354,10.0,0.0
SLD12355,9.0,0.0
SLD12356,10.0,0.0
SLD12357,12.0,0.0
SLD12358,12.0,0.0
SLD12359,2.0,0.0
SLD12360,2.0,0.0
SLD12361,12.0,0.0
SLD12362,8.0,0.0
SLD12363,12.0,0.0
SLD12364,12.0,0.0
SLD12365,12.0,0.0
SLD12366,8.0,0.0
SLD12367,14.0,0.0
SLD12368,12.0,0.0
SLD12369,14.0,0.0
SLD12370,2.0,0.0
SLD12371,9.0,0.0
SLD12372,9.0,0.0
SLD12373,2.0,0.0
SLD12374,9.0,0.0
SLD12375,12.0,0.0
SLD12376,8.0,0.0
SLD12377,9.0,0.0
SLD12378,8.0,0.0
SLD12379,9.0,0.0
SLD12380,12.0,0.0
SLD12381,14.0,0.0
SLD12382,14.0,0.0
SLD12383,2.0,0.0
SLD12384,12.0,0.0
SLD12385,9.0,0.0
SLD12386,14.0,0.0
SLD12387,14.0,0.0
SLD12388,14.0,0.0
SLD12389,12.0,0.0
SLD12390,12.0,0.0
SLD12391,12.0,0.0
SLD12392,12.0,0.0
SLD12393,9.0,0.0
SLD12394,2.0,0.0
SLD12395,8.0,0.0
SLD12396,8.0,0.0
SLD12397,8.0,0.0
SLD12398,12.0,0.0
SLD12399,12.0,0.0
SLD12400,8.0,0.0
SLD12401,12.0,0.0
SLD12402,9.0,0.0
SLD12403,9.0,0.0
SLD12404,2.0,0.0
SLD12405,12.0,0.0
SLD12406,14.0,0.0
SLD12407,12.0,0.0
SLD12408,12.0,0.0
SLD12409,10.0,0.0
SLD12410,9.0,0.0
SLD12411,14.0,0.0
SLD12412,9.0,0.0
SLD12413,12.0,0.0
SLD12414,12.0,0.0
SLD12415,9.0,0.0
SLD12416,8.0,0.0
SLD12417,8.0,0.0
SLD12418,12.0,0.0
SLD12419,12.0,0.0
SLD12420,9.0,0.0
SLD12421,14.0,0.0
SLD12422,2.0,0.0
SLD12423,9.0,0.0
SLD12424,10.0,0.0
SLD12425,12.0,0.0
SLD12426,8.0,0.0
SLD12427,4.0,0.0
SLD12428,8.0,0.0
SLD12429,2.0,0.0
SLD12430,8.0,0.0
SLD12431,12.0,0.0
SLD12432,8.0,0.0
SLD12433,13.0,9.0
SLD12434,8.0,0.0
SLD12435,14.0,0.0
SLD12436,12.0,0.0
SLD12437,12.0,0.0
SLD12438,12.0,0.0
SLD12439,12.0,0.0
SLD12440,12.0,0.0
SLD12441,14.0,0.0
SLD12442,2.0,0.0
SLD12443,12.0,0.0
SLD12444,10.0,0.0
SLD12445,12.0,0.0
SLD12446,12.0,0.0
SLD12447,8.0,0.0
SLD12448,12.0,0.0
SLD12449,2.0,0.0
