ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range
SLD11918,0.48147777777777784,0.07386700732561073,0.3781,0.6154,18,0.23729999999999996
SLD11919,0.7841176470588236,0.08225990240765932,0.634,0.9722,17,0.33819999999999995
SLD11920,0.768665,0.06017008589691482,0.585,0.8559,20,0.27090000000000003
SLD11921,0.5640470588235295,0.12197723720866456,0.4359,0.837,17,0.40109999999999996
SLD11922,0.7783666666666667,0.05763712427973916,0.6819,0.8992,15,0.21730000000000005
SLD11923,0.4850722222222222,0.1673778705084627,0.3145,0.8211,18,0.5066
SLD11924,0.7262733333333333,0.058085017328870954,0.5938,0.788,15,0.19420000000000004
SLD11925,0.365205,0.10190159068537903,0.2256,0.5839,20,0.35829999999999995
SLD11926,0.7585117647058823,0.04844028388584419,0.6198,0.829,17,0.20919999999999994
SLD11927,0.7562466666666666,0.06818893779855528,0.618,0.8355,15,0.21750000000000003
SLD11928,0.69625,0.10270241364851547,0.5502,0.8633,14,0.31309999999999993
SLD11929,0.6615888888888889,0.13859087436594206,0.4728,0.8906,18,0.41779999999999995
SLD11930,0.7158687499999999,0.11126937715142775,0.5035,0.836,16,0.3325
SLD11931,0.2099,0.051325794127876315,0.1222,0.2753,15,0.15309999999999999
SLD11932,0.8334307692307692,0.038781726466111666,0.7949,0.9295,13,0.13459999999999994
SLD11933,0.7131384615384615,0.15321093051988569,0.3596,0.8534,13,0.49380000000000007
SLD11934,0.6173823529411765,0.08821838127123874,0.4445,0.8024,17,0.3579
SLD11935,0.8478142857142857,0.03875206906918463,0.7429,0.8879,14,0.14500000000000002
SLD11936,0.8400599999999999,0.035738710505157145,0.7696,0.8923,15,0.12270000000000003
SLD11937,0.5969,0.1040161251235321,0.4534,0.7842,15,0.3308
SLD11938,0.4759411764705882,0.10030111576413002,0.3497,0.7755,17,0.42579999999999996
SLD11939,0.8024533333333334,0.05122663741602,0.7346,0.9146,15,0.17999999999999994
SLD11940,0.462375,0.11668569463877451,0.2743,0.7118,16,0.4375
SLD11941,0.8127470588235295,0.04512712761808384,0.7261,0.9019,17,0.17580000000000007
SLD11942,0.7416470588235294,0.055445999829192606,0.6487,0.8605,17,0.2118
SLD11943,0.6030944444444445,0.1124595638295473,0.4804,0.8496,18,0.36920000000000003
SLD11944,0.5988235294117646,0.10421356995019754,0.4718,0.8094,17,0.3376
SLD11945,0.5729562500000001,0.11885109994582857,0.274,0.7292,16,0.45519999999999994
SLD11946,0.3412176470588235,0.13129590261739948,0.1749,0.6612,17,0.4863
SLD11947,0.7034285714285715,0.07129591021360768,0.6027,0.8072,14,0.20450000000000002
SLD11948,0.8391615384615385,0.04921321872663785,0.702,0.8942,13,0.19220000000000004
SLD11949,0.57799375,0.076767193242513,0.4523,0.6837,16,0.2314
SLD11950,0.71524375,0.038530247317313346,0.6671,0.7853,16,0.11819999999999997
SLD11951,0.52075,0.09215559253400803,0.369,0.6699,18,0.30090000000000006
SLD11952,0.5146470588235295,0.1356895589095153,0.336,0.6916,17,0.35559999999999997
SLD11953,0.4864578947368421,0.12289063482892001,0.3087,0.7342,19,0.4255
SLD11954,0.7662687499999999,0.039202886267042436,0.698,0.8235,16,0.12550000000000006
SLD11955,0.79720625,0.04416518189328177,0.7125,0.8493,16,0.13680000000000003
SLD11956,0.73293125,0.11177819536176688,0.5058,0.9154,16,0.40959999999999996
SLD11957,0.5735666666666667,0.119997436247123,0.3993,0.7394,18,0.34009999999999996
SLD11958,0.7058294117647059,0.10009954273563063,0.5141,0.8298,17,0.3157
SLD11959,0.6397444444444444,0.11924271945821617,0.4233,0.7867,18,0.36339999999999995
SLD11960,0.5949190476190476,0.12454761988511716,0.3941,0.8427,21,0.4486
SLD11961,0.45916875,0.09622392438993538,0.332,0.6549,16,0.3229
SLD11962,0.5714,0.06124096434810374,0.4735,0.6758,15,0.20229999999999998
SLD11963,0.8192555555555556,0.06397438110609976,0.6956,0.9463,18,0.25070000000000003
SLD11964,0.7784714285714286,0.06377916742794779,0.6782,0.9296,14,0.25139999999999996
SLD11965,0.73184,0.07454350407647872,0.5168,0.8006,15,0.28379999999999994
SLD11966,0.5518777777777778,0.10957791509754228,0.3811,0.7301,18,0.349
SLD11967,0.8381882352941177,0.04238320543495002,0.7591,0.8958,17,0.13670000000000004
SLD11968,0.78892,0.04711546910061949,0.7155,0.8662,15,0.15069999999999995
SLD11969,0.7350642857142857,0.15480250746897262,0.3427,0.8417,14,0.499
SLD11970,0.5328117647058823,0.12372788631889406,0.3165,0.7141,17,0.39759999999999995
SLD11971,0.4158941176470588,0.07681712431636122,0.2563,0.5899,17,0.3336
SLD11972,0.4667611111111111,0.09518204315872444,0.3862,0.6941,18,0.30790000000000006
SLD11973,0.8375058823529412,0.04432966657031491,0.7561,0.9377,17,0.18159999999999998
SLD11974,0.5142111111111112,0.14079392069466343,0.3733,0.8351,18,0.46179999999999993
SLD11975,0.7470294117647059,0.0711315310244504,0.5371,0.8286,17,0.2915
SLD11976,0.4325833333333333,0.1143991991436386,0.2754,0.6679,18,0.39250000000000007
SLD11977,0.6356529411764706,0.12525222112624915,0.372,0.7992,17,0.4272
SLD11978,0.6591294117647059,0.07559633559824405,0.5348,0.8066,17,0.27179999999999993
SLD11979,0.79489375,0.11242620375902881,0.3937,0.8886,16,0.49489999999999995
SLD11980,0.31165882352941177,0.07818824287275812,0.1981,0.5152,17,0.3171
SLD11981,0.5777882352941176,0.13032463256399832,0.3868,0.8026,17,0.4158
SLD11982,0.40542941176470587,0.13312455992746924,0.2023,0.6979,17,0.49559999999999993
SLD11983,0.5732055555555555,0.09608764058505449,0.4094,0.8109,18,0.40149999999999997
SLD11984,0.35423888888888894,0.14775492084525285,0.2135,0.7124,18,0.4989
SLD11985,0.5627470588235294,0.05803659532621485,0.4806,0.6703,17,0.18969999999999998
SLD11986,0.5139941176470588,0.09772796727772091,0.4062,0.7443,17,0.33809999999999996
SLD11987,0.5938611111111111,0.07719914765522227,0.4688,0.7119,18,0.24309999999999998
SLD11988,0.6075647058823529,0.09120952486703672,0.3847,0.7317,17,0.34700000000000003
SLD11989,0.5231470588235294,0.10491528199961539,0.4395,0.8852,17,0.4457
SLD11990,0.5759125,0.1367830538967943,0.3457,0.8011,16,0.4554
SLD11991,0.783164705882353,0.10955367372420967,0.3977,0.9023,17,0.5045999999999999
SLD11992,0.4098894736842105,0.12585579444011327,0.2619,0.6609,19,0.399
SLD11993,0.5461117647058824,0.1234977827855269,0.3549,0.7993,17,0.4444
SLD11994,0.7554062500000001,0.07157457154371702,0.6095,0.8407,16,0.23119999999999996
SLD11995,0.8029235294117647,0.10441007811396709,0.4218,0.8898,17,0.468
SLD11996,0.3777875,0.1215705714115605,0.2143,0.6333,16,0.419
SLD11997,0.6622066666666666,0.06698450211660548,0.5481,0.8021,15,0.254
SLD11998,0.42248095238095235,0.1127547188327283,0.2744,0.7151,21,0.4407
SLD11999,0.662625,0.08002928214097639,0.5462,0.8155,16,0.2693
SLD12000,0.7682470588235294,0.08743942987610809,0.5436,0.8607,17,0.31710000000000005
SLD12001,0.5783,0.05483326881028571,0.4579,0.6715,20,0.2136
SLD12002,0.4458125,0.12197491477075656,0.3124,0.7079,16,0.39549999999999996
SLD12003,0.75806875,0.06836676306266566,0.5288,0.8415,16,0.3127
SLD12004,0.69886,0.05907479278725521,0.6097,0.7949,15,0.18520000000000003
SLD12005,0.7963153846153846,0.041475893523705336,0.7084,0.8614,13,0.15300000000000002
SLD12006,0.7047375,0.098363888190738,0.4942,0.8183,16,0.32410000000000005
SLD12007,0.5890894736842105,0.07559555318151139,0.4445,0.7021,19,0.25759999999999994
SLD12008,0.5011714285714286,0.10819316125734171,0.3632,0.7259,21,0.36269999999999997
SLD12009,0.8071733333333333,0.03170625144908143,0.7428,0.8519,15,0.10909999999999997
SLD12010,0.5561705882352941,0.1172944679253133,0.4029,0.7782,17,0.3753
SLD12011,0.3785307692307692,0.13027034955951786,0.1758,0.6787,13,0.5028999999999999
SLD12012,0.5142111111111112,0.13444424118171855,0.3589,0.7964,18,0.4375
SLD12013,0.6999941176470589,0.10231935588262517,0.4724,0.8247,17,0.3523
SLD12014,0.7856722222222222,0.03634295474334918,0.7192,0.8458,18,0.12660000000000005
SLD12015,0.612,0.0904369854281606,0.4854,0.8044,13,0.319
SLD12016,0.6489,0.09604767696305828,0.5013,0.8478,17,0.34650000000000003
SLD12017,0.528855,0.12496731983328997,0.3406,0.7619,20,0.4213
SLD12018,0.5282,0.11634645102738056,0.3662,0.7622,19,0.39599999999999996
SLD12019,0.7098705882352941,0.08321001115179805,0.5593,0.8343,17,0.275
SLD12020,0.39987,0.1122099962710894,0.2526,0.6474,20,0.3948
SLD12021,0.7871125,0.08887214693029531,0.6424,0.8763,16,0.2339
SLD12022,0.7732944444444444,0.11083488764942849,0.3508,0.8783,18,0.5275
SLD12023,0.6096833333333334,0.10582234418784987,0.4114,0.7353,18,0.32389999999999997
SLD12024,0.4027875,0.08462558222350178,0.2656,0.5581,16,0.29250000000000004
SLD12025,0.4345176470588235,0.14108950720772132,0.2982,0.7534,17,0.45519999999999994
SLD12026,0.43804,0.15348676747353074,0.2585,0.7454,20,0.48689999999999994
SLD12027,0.6782823529411766,0.14150130845373005,0.4681,0.8705,17,0.40240000000000004
SLD12028,0.56088125,0.13252090259653382,0.4089,0.881,16,0.4721
SLD12029,0.80169375,0.07950843534912924,0.5273,0.8702,16,0.3429
SLD12030,0.7039818181818182,0.03953362665331422,0.6517,0.782,11,0.13030000000000008
SLD12031,0.7749928571428571,0.04666157147747227,0.6982,0.8446,14,0.14639999999999997
SLD12032,0.7425,0.04045018884724493,0.6699,0.8307,19,0.16079999999999994
SLD12033,0.7073999999999999,0.10027354126050937,0.4701,0.8497,14,0.3796
SLD12034,0.6920058823529411,0.09850973600733731,0.4978,0.8064,17,0.3086
SLD12035,0.5487421052631579,0.13313074323882385,0.3662,0.8155,19,0.4493
SLD12036,0.7008866666666667,0.07004680951913174,0.5745,0.8115,15,0.237
SLD12037,0.7959937499999999,0.026833995074656097,0.7525,0.8478,16,0.09530000000000005
SLD12038,0.70104375,0.09101429901394624,0.5464,0.8382,16,0.29179999999999995
SLD12039,0.8027470588235295,0.10956563168739923,0.4113,0.8877,17,0.47640000000000005
SLD12040,0.73498125,0.05639577074864153,0.5887,0.8208,16,0.23209999999999997
SLD12041,0.5862235294117647,0.14732453771101647,0.3746,0.8527,17,0.4781
SLD12042,0.7595500000000001,0.05654431109888119,0.6046,0.9094,18,0.30479999999999996
SLD12043,0.5574380952380953,0.22667050420420934,0.1735,0.8876,21,0.7141
SLD12044,0.6844733333333333,0.10458118149939559,0.5106,0.8272,15,0.3166
SLD12045,0.42405,0.14311317751677294,0.2536,0.6919,20,0.43829999999999997
SLD12046,0.42374705882352937,0.09286066253833658,0.3084,0.6235,17,0.31510000000000005
SLD12047,0.7195235294117647,0.1141465753396251,0.4462,0.8465,17,0.40030000000000004
SLD12048,0.7486928571428572,0.05011809843967346,0.6687,0.8094,14,0.14070000000000005
SLD12049,0.7700588235294118,0.05029141401401849,0.6988,0.8444,17,0.14560000000000006
SLD12050,0.7900411764705882,0.0331795128585308,0.7371,0.854,17,0.1169
SLD12051,0.44761875,0.09873558101481622,0.3213,0.6941,16,0.3728000000000001
SLD12052,0.6280125,0.08263145385787828,0.5129,0.7527,16,0.2398
SLD12053,0.8587153846153845,0.024170534615306778,0.8297,0.898,13,0.06830000000000003
SLD12054,0.21523529411764705,0.08860090251498902,0.1101,0.4732,17,0.3631
SLD12055,0.7734941176470588,0.11265197773778893,0.5062,0.8886,17,0.38239999999999996
SLD12056,0.45921666666666666,0.06259515344892219,0.3628,0.5931,18,0.23029999999999995
SLD12057,0.428815,0.1234026583139414,0.2735,0.7244,20,0.4509
SLD12058,0.7013117647058823,0.04746644712785205,0.5917,0.7819,17,0.19020000000000004
SLD12059,0.4052411764705882,0.11228001301892254,0.2602,0.6629,17,0.40270000000000006
SLD12060,0.5519941176470589,0.09413243642993259,0.4201,0.7437,17,0.32360000000000005
SLD12061,0.6111150000000001,0.09604579650518702,0.3938,0.7768,20,0.38300000000000006
SLD12062,0.3756875,0.10850727702171255,0.2796,0.6671,16,0.3875
SLD12063,0.5730999999999999,0.12911403364549695,0.3923,0.8264,20,0.43410000000000004
SLD12064,0.7839538461538461,0.033199789542119496,0.7107,0.846,13,0.13529999999999998
SLD12065,0.3892555555555555,0.17217561220425062,0.1943,0.7917,18,0.5973999999999999
SLD12066,0.6992200000000001,0.09807367638668395,0.5318,0.8409,15,0.30909999999999993
SLD12067,0.49475,0.11718461678806098,0.3104,0.7136,18,0.4032
SLD12068,0.7168875,0.07082929596337005,0.6029,0.853,16,0.2501
SLD12069,0.739175,0.0613599923946106,0.6179,0.8299,16,0.21199999999999997
SLD12070,0.42455882352941177,0.1366461994478054,0.2686,0.7362,17,0.46759999999999996
SLD12071,0.8085117647058824,0.028576408153250746,0.7659,0.8754,17,0.10949999999999993
SLD12072,0.49520625,0.08066342805137901,0.4026,0.6846,16,0.282
SLD12073,0.7309076923076923,0.10068253292352866,0.4998,0.8756,13,0.3758
SLD12074,0.43725238095238095,0.1150031982992109,0.2688,0.669,21,0.40020000000000006
SLD12075,0.6578705882352941,0.07470435700735502,0.4943,0.7633,17,0.26899999999999996
SLD12076,0.7090941176470589,0.09286207831098381,0.4524,0.8297,17,0.37729999999999997
SLD12077,0.5518,0.1315250986654158,0.3817,0.792,20,0.41030000000000005
SLD12078,0.7395176470588235,0.048369789581076884,0.669,0.8203,17,0.1513
SLD12079,0.8088823529411764,0.04017897826124567,0.7185,0.8556,17,0.1371
SLD12080,0.6299066666666666,0.09452100648356782,0.5174,0.8224,15,0.30500000000000005
SLD12081,0.6466764705882353,0.09620366761077613,0.5272,0.9183,17,0.3911
SLD12082,0.4785588235294118,0.0908575537505243,0.3143,0.6383,17,0.32399999999999995
SLD12083,0.5282380952380953,0.08175765698814075,0.3721,0.6292,21,0.2571
SLD12084,0.7922529411764705,0.05088667700939827,0.7024,0.8759,17,0.1735
SLD12085,0.5828500000000001,0.08105861532031657,0.4954,0.7479,18,0.2525
SLD12086,0.6125,0.10849277790315294,0.4428,0.7698,15,0.327
SLD12087,0.563125,0.15173206413185805,0.3672,0.8201,8,0.4529
SLD12088,0.8185625,0.04034568750188797,0.7728,0.9109,16,0.1381
SLD12089,0.5607277777777777,0.1408187437622252,0.3545,0.8127,18,0.4582
SLD12090,0.8200133333333334,0.03397257016785045,0.7247,0.8677,15,0.14300000000000002
SLD12091,0.5888470588235295,0.11134634096843424,0.4616,0.8334,17,0.3718
SLD12092,0.8082999999999999,0.040958550476583665,0.7358,0.8716,15,0.13580000000000003
SLD12093,0.78105625,0.11824407508060043,0.5004,0.8886,16,0.3882
SLD12094,0.5139866666666667,0.08216783231086647,0.3959,0.7164,15,0.32050000000000006
SLD12095,0.1299875,0.22531235466939373,-0.1411,0.5987,16,0.7398
SLD12096,0.7757058823529411,0.09779104298572183,0.5123,0.9215,17,0.4092
SLD12097,0.7122166666666667,0.11480808666947587,0.506,0.9415,18,0.4355
SLD12098,0.6717647058823529,0.13673373276726777,0.4046,0.8759,17,0.4713
SLD12099,0.4568235294117647,0.13374023576233407,0.298,0.6958,17,0.3978
SLD12100,0.5742437499999999,0.07635942176095016,0.4789,0.7763,16,0.2974
SLD12101,0.5673666666666667,0.07871802245244433,0.4477,0.745,18,0.2973
SLD12102,0.738064705882353,0.05190257629897181,0.6627,0.824,17,0.1613
SLD12103,0.7217100000000001,0.08744372566339301,0.5894,0.8612,20,0.27179999999999993
SLD12104,0.7582599999999999,0.04014400506747105,0.6597,0.8118,15,0.1521
SLD12105,0.53039,0.09670134653174502,0.3475,0.6457,20,0.2982000000000001
SLD12106,0.74981875,0.15064708081583705,0.2346,0.9516,16,0.717
SLD12107,0.5261315789473684,0.13816529574161673,0.318,0.8149,19,0.49689999999999995
SLD12108,0.6535722222222222,0.10144386918277142,0.4763,0.8985,18,0.42219999999999996
SLD12109,0.856,0.053366806162632584,0.7003,0.9396,16,0.23929999999999996
SLD12110,0.732925,0.06601397326829118,0.5713,0.818,16,0.24669999999999992
SLD12111,0.6567,0.12488167288366306,0.4969,0.9104,19,0.4135
SLD12112,0.5623357142857143,0.07576886520244266,0.4683,0.6914,14,0.22310000000000002
SLD12113,0.7274111111111111,0.12566551723612251,0.4146,0.8391,18,0.42449999999999993
SLD12114,0.6962411764705883,0.0598014742588292,0.5825,0.7779,17,0.19540000000000002
SLD12115,0.5419863636363637,0.09668431347360057,0.4155,0.7668,22,0.35130000000000006
SLD12116,0.6684882352941176,0.10663180741664832,0.5222,0.8248,17,0.3026
SLD12117,0.7330588235294118,0.13782756010148847,0.4323,0.9635,17,0.5312
SLD12118,0.5718,0.07837269932827377,0.4427,0.6932,21,0.25050000000000006
SLD12119,0.67045625,0.09264173982786233,0.4918,0.7895,16,0.29769999999999996
SLD12120,0.60759375,0.11101704655141928,0.3621,0.7914,16,0.4293
SLD12121,0.4492272727272727,0.07914774720385845,0.3412,0.6017,22,0.2605
SLD12122,0.7005235294117647,0.1230266207443117,0.5328,0.9117,17,0.3788999999999999
SLD12123,0.6712529411764706,0.10437530309924292,0.4061,0.8624,17,0.45630000000000004
SLD12124,0.5847166666666667,0.10027162081654245,0.425,0.7869,18,0.36190000000000005
SLD12125,0.7774375,0.06125284075045011,0.6724,0.886,16,0.2136
SLD12126,0.6560266666666668,0.0612070311865121,0.546,0.7553,15,0.20929999999999993
SLD12127,0.463775,0.1508117037898584,0.3027,0.8126,16,0.5099
SLD12128,0.50754375,0.14363622091357503,0.3324,0.773,16,0.44060000000000005
SLD12129,0.5312058823529412,0.11994988261034395,0.3588,0.7003,17,0.3415
SLD12130,0.4411125,0.07934589151304561,0.3372,0.5758,16,0.23859999999999998
SLD12131,0.8246533333333333,0.030189540919867967,0.7591,0.8795,15,0.12039999999999995
SLD12132,0.5678866666666667,0.1228775689553669,0.3772,0.7668,15,0.38960000000000006
SLD12133,0.5694461538461538,0.059131528749962914,0.476,0.6404,13,0.1644
SLD12134,0.6352105263157894,0.1347306609282091,0.3978,0.8383,19,0.44050000000000006
SLD12135,0.710275,0.0781904214082518,0.5928,0.8178,16,0.22499999999999998
SLD12136,0.38645,0.3387525094996459,-0.1689,0.8751,14,1.044
SLD12137,0.826288888888889,0.023028598304483942,0.789,0.8832,18,0.09419999999999995
SLD12138,0.44532352941176473,0.13489719015518709,0.2892,0.6685,17,0.37929999999999997
SLD12139,0.8123705882352941,0.03923062841559324,0.7145,0.8803,17,0.16579999999999995
SLD12140,0.45365,0.07092621518169429,0.3492,0.59,16,0.24079999999999996
SLD12141,0.8168294117647059,0.0345229229046782,0.7556,0.8647,17,0.10909999999999997
SLD12142,0.7335529411764705,0.07077094316920497,0.5988,0.8339,17,0.23509999999999998
SLD12143,0.43654444444444446,0.14011984039814854,0.2671,0.7536,18,0.48650000000000004
SLD12144,0.6987058823529412,0.08384672377758894,0.5334,0.842,17,0.3086
SLD12145,0.74661875,0.034982399741393694,0.6953,0.7952,16,0.09989999999999999
SLD12146,0.7047266666666666,0.11255293654014328,0.4834,0.852,15,0.3686
SLD12147,0.7956736842105263,0.058148534347682634,0.6865,0.944,19,0.25749999999999995
SLD12148,0.714485,0.06696936672051909,0.5561,0.8032,20,0.2471
SLD12149,0.50326875,0.13138267627430947,0.3632,0.7576,16,0.39440000000000003
SLD12150,0.56179375,0.09536271436817781,0.4235,0.7516,16,0.32810000000000006
SLD12151,0.8398142857142857,0.011804748532352912,0.816,0.8552,14,0.03920000000000001
SLD12152,0.40418888888888893,0.11683763942723298,0.249,0.6402,18,0.3912
SLD12153,0.7326133333333333,0.08559101143283232,0.6161,0.8411,15,0.22499999999999998
SLD12154,0.4330133333333333,0.09576653058847012,0.35,0.7496,15,0.39960000000000007
SLD12155,0.6090533333333333,0.09256510347291995,0.4687,0.8431,15,0.37439999999999996
SLD12156,0.5020933333333333,0.09886887034759488,0.3631,0.6635,15,0.3004
SLD12157,0.4849315789473684,0.13872077090580828,0.3197,0.7544,19,0.4347
SLD12158,0.7816333333333334,0.1360315282082307,0.3589,0.8808,15,0.5219
SLD12159,0.66835625,0.09166867126596015,0.5248,0.8695,16,0.3447
SLD12160,0.56786,0.14526878318627526,0.402,0.8802,20,0.47819999999999996
SLD12161,0.7656625,0.0520833162666639,0.6879,0.8532,16,0.1653
SLD12162,0.6945315789473684,0.10423217701432802,0.382,0.7926,19,0.41059999999999997
SLD12163,0.5701736842105263,0.11882100376479114,0.329,0.7588,19,0.4298
SLD12164,0.6301882352941177,0.10106416206025345,0.4265,0.7908,17,0.36429999999999996
SLD12165,0.64071875,0.08046427960074376,0.493,0.836,16,0.34299999999999997
SLD12166,0.66854375,0.0995703099573362,0.4891,0.8077,16,0.3186
SLD12167,0.585635294117647,0.11658545653927252,0.4618,0.8245,17,0.3627
SLD12168,0.5376380952380952,0.12769164215480383,0.1006,0.7344,21,0.6338
SLD12169,0.5685904761904762,0.05470916655151952,0.474,0.6576,21,0.18359999999999999
SLD12170,0.6004952380952381,0.09667465787987291,0.3978,0.7851,21,0.38730000000000003
SLD12171,0.5796882352941176,0.13818580734989092,0.4014,0.859,17,0.4576
SLD12172,0.7904733333333333,0.13037067739261585,0.3317,0.8805,15,0.5488
SLD12173,0.45480624999999997,0.1027283503144742,0.3333,0.6493,16,0.316
SLD12174,0.5487352941176471,0.10103910716386297,0.3817,0.6867,17,0.305
SLD12175,0.8269142857142857,0.025425331315982368,0.7726,0.8555,14,0.08290000000000008
SLD12176,0.7949944444444443,0.05058761150626206,0.6768,0.8733,18,0.1965
SLD12177,0.7425285714285714,0.03715426114026647,0.6709,0.7959,14,0.125
SLD12178,0.7439071428571429,0.06278002455810673,0.6179,0.8237,14,0.20579999999999998
SLD12179,0.6264944444444445,0.12022834388447098,0.46,0.8205,18,0.3605
SLD12180,0.4560470588235294,0.11080119086480442,0.3097,0.6332,17,0.3235
SLD12181,0.48975294117647056,0.1265386804382708,0.3141,0.716,17,0.4019
SLD12182,0.80025625,0.030510216185184073,0.7487,0.8758,16,0.1271
SLD12183,0.5846,0.14604163167336287,0.3657,0.8339,12,0.46819999999999995
SLD12184,0.8170882352941176,0.04944731896616011,0.7341,0.899,17,0.16490000000000005
SLD12185,0.8515230769230769,0.049918102158204324,0.716,0.9226,13,0.2066
SLD12186,0.7622800000000001,0.06833679410516291,0.6936,0.9716,15,0.278
SLD12187,0.7694384615384616,0.07609481518103514,0.5941,0.8862,13,0.2921
SLD12188,0.66565625,0.08336827509110806,0.5069,0.7927,16,0.28579999999999994
SLD12189,0.6476176470588236,0.09830112687104683,0.477,0.8191,17,0.34210000000000007
SLD12190,0.78634375,0.04514518754345065,0.7188,0.8703,16,0.15149999999999997
SLD12191,0.8509833333333333,0.06341058781511828,0.6385,0.9073,18,0.26880000000000004
SLD12192,0.67632,0.10917779863271522,0.4405,0.8927,15,0.45220000000000005
SLD12193,0.61614375,0.09347667779540877,0.4963,0.7951,16,0.2988
SLD12194,0.7275384615384616,0.09621525813214808,0.6121,0.8938,13,0.28170000000000006
SLD12195,0.5079526315789473,0.1173429890365138,0.2876,0.6684,19,0.38079999999999997
SLD12196,0.42794999999999994,0.13654806942303468,0.2692,0.6786,20,0.4094
SLD12197,0.4506611111111111,0.08715353010898365,0.3603,0.6843,18,0.324
SLD12198,0.422625,0.07812007424471638,0.3266,0.6148,16,0.2882
SLD12199,0.5524833333333333,0.11639177376430002,0.4017,0.727,18,0.3253
SLD12200,0.4404647058823529,0.14541351786017212,0.2162,0.6652,17,0.449
SLD12201,0.5316823529411765,0.10469742257628717,0.3899,0.6906,17,0.30069999999999997
SLD12202,0.5256,0.11308472487475926,0.3747,0.7707,17,0.3960000000000001
SLD12203,0.7723071428571429,0.06458502403553268,0.6306,0.86,14,0.22939999999999994
SLD12204,0.49062352941176474,0.0825869127753587,0.3465,0.6563,17,0.3098
SLD12205,0.6306941176470588,0.06524462114408584,0.5427,0.7372,17,0.1945
SLD12206,0.5921470588235294,0.10006772780001962,0.471,0.8271,17,0.35609999999999997
SLD12207,0.71616,0.08673340763512058,0.5973,0.8322,15,0.2349
SLD12208,0.7497666666666666,0.07619725966826087,0.6006,0.828,15,0.22739999999999994
SLD12209,0.7491687499999999,0.09361050310550982,0.5386,0.8593,16,0.3207
SLD12210,0.48803,0.15300451696118753,0.2917,0.7765,20,0.48479999999999995
SLD12211,0.8273071428571429,0.0346406711670126,0.7365,0.8754,14,0.1388999999999999
SLD12212,0.513525,0.12775581656686583,0.3515,0.7578,16,0.40630000000000005
SLD12213,0.6034882352941177,0.08479567266636416,0.5002,0.8288,17,0.3286
SLD12214,0.6096117647058824,0.11491862274210032,0.4607,0.7954,17,0.3347
SLD12215,0.5566294117647059,0.12691486203704574,0.3842,0.7677,17,0.38350000000000006
SLD12216,0.4344764705882353,0.10648473792879762,0.292,0.7465,17,0.45450000000000007
SLD12217,0.83405,0.04449611218971835,0.7147,0.8788,16,0.16410000000000002
SLD12218,0.425075,0.08309057307139801,0.3147,0.5815,16,0.26680000000000004
SLD12219,0.6419888888888888,0.11637283334124535,0.4548,0.7975,18,0.3427
SLD12220,0.7620529411764706,0.06094570450047174,0.6564,0.8412,17,0.18479999999999996
SLD12221,0.5342375,0.0959632559889461,0.4159,0.71,16,0.2941
SLD12222,0.82363,0.07535900113875968,0.6304,0.9,20,0.26960000000000006
SLD12223,0.8153470588235294,0.0328193181991769,0.7138,0.855,17,0.1412
SLD12224,0.45035625,0.11419084008068833,0.3322,0.721,16,0.3888
SLD12225,0.73579375,0.10153513985315618,0.5572,0.8916,16,0.3343999999999999
SLD12226,0.7371214285714285,0.07614566181462218,0.5593,0.8108,14,0.25149999999999995
SLD12227,0.6963,0.07133696797593796,0.4974,0.7933,21,0.2959
SLD12228,0.3770352941176471,0.09085554428030572,0.2475,0.5815,17,0.334
SLD12229,0.8186833333333333,0.06615128161134542,0.6837,0.8995,18,0.2158
SLD12230,0.8356333333333333,0.03937511300059371,0.7591,0.8858,15,0.12670000000000003
SLD12231,0.653535294117647,0.10023703744859278,0.4803,0.7974,17,0.3171
SLD12232,0.44482666666666665,0.07223584850698309,0.367,0.6246,15,0.25760000000000005
SLD12233,0.5139555555555555,0.12798043610702298,0.3302,0.7353,18,0.40509999999999996
SLD12234,0.6490166666666667,0.12155845967125067,0.4926,0.8656,18,0.37300000000000005
SLD12235,0.5979399999999999,0.11027638524569591,0.3637,0.7595,15,0.39579999999999993
SLD12236,0.40813529411764704,0.16145613158524083,0.2669,0.7497,17,0.4828
SLD12237,0.662175,0.047366718273488206,0.5699,0.7399,16,0.17000000000000004
SLD12238,0.5182772727272728,0.08450163668078624,0.348,0.6603,22,0.3123
SLD12239,0.67810625,0.11199728847164112,0.4816,0.9142,16,0.43260000000000004
SLD12240,0.7569066666666667,0.0488640309819966,0.6635,0.8295,15,0.16600000000000004
SLD12241,0.5305590909090909,0.09177511675981162,0.4003,0.6942,22,0.29390000000000005
SLD12242,0.41321875,0.05943221594107582,0.3194,0.536,16,0.21660000000000001
SLD12243,0.28908,0.11440328666607441,0.2095,0.4905,5,0.281
SLD12244,0.7271833333333333,0.0679225445549821,0.592,0.8623,18,0.2703
SLD12245,0.6714888888888889,0.05071630308582056,0.5798,0.7832,18,0.20340000000000003
SLD12246,0.47853529411764706,0.09985841189639752,0.3328,0.6374,17,0.3046
SLD12247,0.7946647058823529,0.055883975131253795,0.6979,0.9034,17,0.20550000000000002
SLD12248,0.3837684210526316,0.17434107392831882,0.2312,0.8205,19,0.5893
SLD12249,0.52940625,0.12891608365522123,0.3703,0.8077,16,0.43739999999999996
