S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name,Elevation_m,Slope_deg
40853,0,Background,13.002433,75.38805,Western Ghats Region,Background / Unspecified,,,,,,,193.32945251464844,16.622984225137166
40854,0,Background,9.59911,77.417476,Western Ghats Region,Background / Unspecified,,,,,,,883.4681396484375,12.925182297177543
40855,0,Background,18.264809,73.485018,Western Ghats Region,Background / Unspecified,,,,,,,337.2519226074219,31.851697877512635
40856,0,Background,12.626642,74.943819,Western Ghats Region,Background / Unspecified,,,,,,,10.7621431350708,10.22802525430117
40857,0,Background,10.260234,77.781127,Western Ghats Region,Background / Unspecified,,,,,,,493.3829345703125,26.233952182429775
40858,0,Background,16.421099,73.618703,Western Ghats Region,Background / Unspecified,,,,,,,167.16375732421875,9.595407485205332
40859,0,Background,15.098212,74.843111,Western Ghats Region,Background / Unspecified,,,,,,,521.6583862304688,1.4014495418856685
40860,0,Background,12.299347,76.216594,Western Ghats Region,Background / Unspecified,,,,,,,821.6845092773438,1.71903010384676
40861,0,Background,13.678984,75.512458,Western Ghats Region,Background / Unspecified,,,,,,,708.497802734375,5.556953511162296
40862,0,Background,16.920083,73.870939,Western Ghats Region,Background / Unspecified,,,,,,,769.3831787109375,25.999357405718808
40863,0,Background,11.031742,76.387966,Western Ghats Region,Background / Unspecified,,,,,,,73.75135040283203,5.488283591883231
40864,0,Background,10.744572,77.340395,Western Ghats Region,Background / Unspecified,,,,,,,306.07806396484375,1.5191284171870536
40865,0,Background,17.204662,74.123085,Western Ghats Region,Background / Unspecified,,,,,,,615.3453369140625,0.976966446374232
40866,0,Background,14.34337,74.96762,Western Ghats Region,Background / Unspecified,,,,,,,557.0625610351562,3.438044108259635
40867,0,Background,15.0242,74.306055,Western Ghats Region,Background / Unspecified,,,,,,,661.0691528320312,12.741626357227894
40868,0,Background,14.613363,74.34418,Western Ghats Region,Background / Unspecified,,,,,,,32.474857330322266,2.999500079686136
40869,0,Background,15.317796,74.739061,Western Ghats Region,Background / Unspecified,,,,,,,522.0006103515625,5.177042829353973
40870,0,Background,16.038204,74.127214,Western Ghats Region,Background / Unspecified,,,,,,,854.08203125,4.480086166647738
40871,0,Background,18.692346,73.347986,Western Ghats Region,Background / Unspecified,,,,,,,119.82897186279297,15.366282904752154
40872,0,Background,19.676741,73.9031,Western Ghats Region,Background / Unspecified,,,,,,,,
40873,0,Background,14.426739,75.57836,Western Ghats Region,Background / Unspecified,,,,,,,566.7639770507812,0.21099371693827734
40874,0,Background,16.670897,74.408372,Western Ghats Region,Background / Unspecified,,,,,,,538.8639526367188,0.5146557745583296
40875,0,Background,11.438072,77.131239,Western Ghats Region,Background / Unspecified,,,,,,,286.73193359375,7.626101521044144
40876,0,Background,9.693603,77.727528,Western Ghats Region,Background / Unspecified,,,,,,,158.2769775390625,3.1497628997881177
40877,0,Background,15.903762,73.593662,Western Ghats Region,Background / Unspecified,,,,,,,74.5634994506836,0.6067811405918669
40878,0,Background,17.082521,74.186637,Western Ghats Region,Background / Unspecified,,,,,,,613.5986328125,1.7113351681247853
40879,0,Background,15.943085,74.801885,Western Ghats Region,Background / Unspecified,,,,,,,733.8148193359375,1.898024150599241
40880,0,Background,11.155284,77.010173,Western Ghats Region,Background / Unspecified,,,,,,,407.458740234375,1.030653038511489
40881,0,Background,16.648443,73.758511,Western Ghats Region,Background / Unspecified,,,,,,,88.29969787597656,7.0837983791924755
40882,0,Background,16.915984,73.946095,Western Ghats Region,Background / Unspecified,,,,,,,577.2656860351562,2.667575426496388
40883,0,Background,17.685215,74.12644,Western Ghats Region,Background / Unspecified,,,,,,,658.3253173828125,1.2406498284609646
40884,0,Background,17.183315,74.023539,Western Ghats Region,Background / Unspecified,,,,,,,850.8401489257812,16.867086054905172
40885,0,Background,11.887832,76.103465,Western Ghats Region,Background / Unspecified,,,,,,,819.1036987304688,11.981952761056437
40886,0,Background,15.566591,74.345517,Western Ghats Region,Background / Unspecified,,,,,,,776.5970458984375,11.42615164495155
40887,0,Background,10.690813,76.159703,Western Ghats Region,Background / Unspecified,,,,,,,26.017271041870117,5.023023365472413
40888,0,Background,9.772084,77.81934,Western Ghats Region,Background / Unspecified,,,,,,,159.02670288085938,0.9654698867913861
40889,0,Background,13.168094,75.767457,Western Ghats Region,Background / Unspecified,,,,,,,1013.6336669921875,10.15518636267642
40890,0,Background,10.167327,77.613686,Western Ghats Region,Background / Unspecified,,,,,,,958.2802124023438,43.327683882853194
40891,0,Background,13.821665,75.109126,Western Ghats Region,Background / Unspecified,,,,,,,609.257568359375,3.4661906953331867
40892,0,Background,17.977758,73.172487,Western Ghats Region,Background / Unspecified,,,,,,,244.7092742919922,10.535016585761655
40893,0,Background,18.564617,73.025116,Western Ghats Region,Background / Unspecified,,,,,,,115.46000671386719,22.059079718331034
40894,0,Background,8.852676,77.105159,Western Ghats Region,Background / Unspecified,,,,,,,334.72662353515625,3.7060321884040226
40895,0,Background,15.522336,74.510404,Western Ghats Region,Background / Unspecified,,,,,,,671.7721557617188,4.449758713928013
40896,0,Background,11.25664,76.295816,Western Ghats Region,Background / Unspecified,,,,,,,50.999324798583984,1.6556456502041108
40897,0,Background,15.615749,74.319524,Western Ghats Region,Background / Unspecified,,,,,,,383.7794494628906,23.026027584000452
40898,0,Background,13.958294,75.451173,Western Ghats Region,Background / Unspecified,,,,,,,702.2155151367188,3.754858024892795
40899,0,Background,18.053215,73.707484,Western Ghats Region,Background / Unspecified,,,,,,,1238.2838134765625,28.15202411340103
40900,0,Background,12.447366,76.436402,Western Ghats Region,Background / Unspecified,,,,,,,757.388427734375,2.595204442513357
40901,0,Background,18.697273,72.860905,Western Ghats Region,Background / Unspecified,,,,,,,1.437849998474121,1.66531413644939
40902,0,Background,12.31684,75.212031,Western Ghats Region,Background / Unspecified,,,,,,,,
40903,0,Background,14.146925,75.339029,Western Ghats Region,Background / Unspecified,,,,,,,635.7275390625,0.5946645478133092
40904,0,Background,8.885453,77.325522,Western Ghats Region,Background / Unspecified,,,,,,,170.56304931640625,5.3272487595097004
40905,0,Background,17.76792,73.893222,Western Ghats Region,Background / Unspecified,,,,,,,723.3759155273438,2.1838667974109076
40906,0,Background,13.611283,75.843582,Western Ghats Region,Background / Unspecified,,,,,,,789.2760009765625,1.0949316130711757
40907,0,Background,14.836954,74.499143,Western Ghats Region,Background / Unspecified,,,,,,,459.1867980957031,2.3484173907672097
40908,0,Background,12.187251,75.97872,Western Ghats Region,Background / Unspecified,,,,,,,,
40909,0,Background,9.607774,77.202903,Western Ghats Region,Background / Unspecified,,,,,,,1022.5623168945312,21.969895611000368
40910,0,Background,17.285508,73.346916,Western Ghats Region,Background / Unspecified,,,,,,,227.7816925048828,10.499201442539754
40911,0,Background,11.431487,76.269955,Western Ghats Region,Background / Unspecified,,,,,,,235.12554931640625,23.25406950298972
40912,0,Background,14.357231,75.233001,Western Ghats Region,Background / Unspecified,,,,,,,617.7571411132812,2.182496900148923
40913,0,Background,11.366959,76.584865,Western Ghats Region,Background / Unspecified,,,,,,,2249.5849609375,12.948119693026294
40914,0,Background,14.24767,75.244222,Western Ghats Region,Background / Unspecified,,,,,,,649.324462890625,2.338412671112906
40915,0,Background,10.744645,76.773981,Western Ghats Region,Background / Unspecified,,,,,,,135.4237823486328,1.494453539213129
40916,0,Background,13.318847,75.490877,Western Ghats Region,Background / Unspecified,,,,,,,737.092529296875,10.366158783606746
40917,0,Background,10.591479,76.370351,Western Ghats Region,Background / Unspecified,,,,,,,115.43946075439453,4.703780761788133
40918,0,Background,12.656162,75.247112,Western Ghats Region,Background / Unspecified,,,,,,,105.98002624511719,3.842893424296467
40919,0,Background,11.268396,76.626064,Western Ghats Region,Background / Unspecified,,,,,,,1824.9373779296875,18.114983302934473
40920,0,Background,16.893569,74.040226,Western Ghats Region,Background / Unspecified,,,,,,,565.43359375,4.170836126056616
40921,0,Background,13.402907,75.19324,Western Ghats Region,Background / Unspecified,,,,,,,668.022216796875,2.581614142278016
40922,0,Background,9.843085,76.508253,Western Ghats Region,Background / Unspecified,,,,,,,32.62086486816406,8.71750698203343
40923,0,Background,19.492171,73.670571,Western Ghats Region,Background / Unspecified,,,,,,,,
40924,0,Background,15.737874,74.238365,Western Ghats Region,Background / Unspecified,,,,,,,792.1036376953125,5.061767826093435
40925,0,Background,9.871852,77.043559,Western Ghats Region,Background / Unspecified,,,,,,,822.342041015625,13.963600858556163
40926,0,Background,13.045703,75.346716,Western Ghats Region,Background / Unspecified,,,,,,,159.84478759765625,18.608674565959454
40927,0,Background,14.175042,74.871528,Western Ghats Region,Background / Unspecified,,,,,,,557.0,0.0
40928,0,Background,14.6496,75.313891,Western Ghats Region,Background / Unspecified,,,,,,,591.1353759765625,1.86567136251544
40929,0,Background,9.233579,76.536927,Western Ghats Region,Background / Unspecified,,,,,,,5.653018951416016,2.5102472476994575
40930,0,Background,8.862659,76.798676,Western Ghats Region,Background / Unspecified,,,,,,,47.76292419433594,9.008757626405735
40931,0,Background,12.403277,75.773921,Western Ghats Region,Background / Unspecified,,,,,,,,
40932,0,Background,10.277158,77.03622,Western Ghats Region,Background / Unspecified,,,,,,,1562.5830078125,16.397452771234004
40933,0,Background,14.51346,74.617967,Western Ghats Region,Background / Unspecified,,,,,,,416.36517333984375,5.580484570595045
40934,0,Background,12.545664,75.942638,Western Ghats Region,Background / Unspecified,,,,,,,,
40935,0,Background,17.125323,73.518433,Western Ghats Region,Background / Unspecified,,,,,,,221.24041748046875,4.682274977718049
40936,0,Background,10.376538,76.713587,Western Ghats Region,Background / Unspecified,,,,,,,958.2283935546875,5.015377210471043
40937,0,Background,17.051303,74.052816,Western Ghats Region,Background / Unspecified,,,,,,,657.7807006835938,1.3060273210713131
40938,0,Background,13.502749,75.872739,Western Ghats Region,Background / Unspecified,,,,,,,901.602783203125,3.4769687873695236
40939,0,Background,12.088796,76.107511,Western Ghats Region,Background / Unspecified,,,,,,,874.9381103515625,6.125110321286881
40940,0,Background,9.452502,77.831467,Western Ghats Region,Background / Unspecified,,,,,,,102.96983337402344,0.41439278400177365
40941,0,Background,18.080935,74.080369,Western Ghats Region,Background / Unspecified,,,,,,,604.5789184570312,0.5919798108112903
40942,0,Background,12.818739,75.635466,Western Ghats Region,Background / Unspecified,,,,,,,427.5009765625,27.385608363623692
40943,0,Background,16.878226,73.877026,Western Ghats Region,Background / Unspecified,,,,,,,775.9086303710938,30.139317953737116
40944,0,Background,10.521172,77.207985,Western Ghats Region,Background / Unspecified,,,,,,,379.74249267578125,0.4853536977781985
40945,0,Background,14.068904,75.428999,Western Ghats Region,Background / Unspecified,,,,,,,677.56298828125,1.2819531194561495
40946,0,Background,11.61123,76.378126,Western Ghats Region,Background / Unspecified,,,,,,,931.436767578125,14.449698806456489
40947,0,Background,17.558441,73.526907,Western Ghats Region,Background / Unspecified,,,,,,,181.90711975097656,6.171590506177409
40948,0,Background,9.93766,76.691904,Western Ghats Region,Background / Unspecified,,,,,,,68.21312713623047,10.33485274660884
40949,0,Background,17.638206,73.286253,Western Ghats Region,Background / Unspecified,,,,,,,245.19651794433594,9.583495104961939
40950,0,Background,13.134813,75.004725,Western Ghats Region,Background / Unspecified,,,,,,,120.34477996826172,1.8618348542249308
40951,0,Background,11.191005,77.166653,Western Ghats Region,Background / Unspecified,,,,,,,362.7123107910156,0.8176746039687922
40952,0,Background,13.429579,74.778321,Western Ghats Region,Background / Unspecified,,,,,,,22.997602462768555,1.1298538975523889
40953,0,Background,12.365583,75.726463,Western Ghats Region,Background / Unspecified,,,,,,,,
40954,0,Background,13.259737,74.94405,Western Ghats Region,Background / Unspecified,,,,,,,57.629703521728516,6.81021656637623
40955,0,Background,12.619921,74.974525,Western Ghats Region,Background / Unspecified,,,,,,,42.054744720458984,7.2486082289936755
40956,0,Background,16.553357,74.047324,Western Ghats Region,Background / Unspecified,,,,,,,584.9166259765625,2.5520709377079345
40957,0,Background,9.441968,77.26536,Western Ghats Region,Background / Unspecified,,,,,,,1329.980224609375,22.268322515350064
40958,0,Background,12.411915,76.041718,Western Ghats Region,Background / Unspecified,,,,,,,909.550048828125,0.7133569970770949
40959,0,Background,14.948285,74.95617,Western Ghats Region,Background / Unspecified,,,,,,,568.1483764648438,2.369828981902246
40960,0,Background,12.055244,76.635036,Western Ghats Region,Background / Unspecified,,,,,,,705.5216674804688,1.309970902126898
40961,0,Background,16.82505,73.520704,Western Ghats Region,Background / Unspecified,,,,,,,168.25991821289062,3.693951840922964
40962,0,Background,15.429866,74.15823,Western Ghats Region,Background / Unspecified,,,,,,,73.6358413696289,9.949309510759095
40963,0,Background,9.156319,77.549168,Western Ghats Region,Background / Unspecified,,,,,,,143.36817932128906,0.4790868510027217
40964,0,Background,16.577918,74.113221,Western Ghats Region,Background / Unspecified,,,,,,,548.6106567382812,1.849305397296493
40965,0,Background,16.31131,73.852585,Western Ghats Region,Background / Unspecified,,,,,,,590.7075805664062,42.23176124079085
40966,0,Background,8.702448,77.349609,Western Ghats Region,Background / Unspecified,,,,,,,292.87530517578125,35.156729398207574
40967,0,Background,9.089337,77.544991,Western Ghats Region,Background / Unspecified,,,,,,,169.89071655273438,0.6386013523710606
40968,0,Background,17.732482,74.055146,Western Ghats Region,Background / Unspecified,,,,,,,638.226318359375,0.8667621120719756
40969,0,Background,17.454281,73.774794,Western Ghats Region,Background / Unspecified,,,,,,,641.0,0.0
40970,0,Background,15.284623,74.271706,Western Ghats Region,Background / Unspecified,,,,,,,727.318359375,14.764615460336165
40971,0,Background,13.030806,75.51212,Western Ghats Region,Background / Unspecified,,,,,,,956.8133544921875,34.80276620944619
40972,0,Background,16.08336,73.604633,Western Ghats Region,Background / Unspecified,,,,,,,18.80527114868164,2.441775950372194
40973,0,Background,13.656267,75.86375,Western Ghats Region,Background / Unspecified,,,,,,,750.8900146484375,0.24730653683481346
40974,0,Background,9.553521,77.799133,Western Ghats Region,Background / Unspecified,,,,,,,105.13623046875,0.3115818520749295
40975,0,Background,11.28079,75.888668,Western Ghats Region,Background / Unspecified,,,,,,,23.63595962524414,0.5438681512182937
40976,0,Background,13.025067,75.357609,Western Ghats Region,Background / Unspecified,,,,,,,93.65827178955078,5.355226106746085
40977,0,Background,17.8875,73.919656,Western Ghats Region,Background / Unspecified,,,,,,,752.4341430664062,3.010617745854154
40978,0,Background,9.838666,76.399072,Western Ghats Region,Background / Unspecified,,,,,,,3.2669119834899902,3.4254558350256765
40979,0,Background,12.713815,76.292329,Western Ghats Region,Background / Unspecified,,,,,,,843.7650756835938,0.9018144818873022
40980,0,Background,14.30597,74.464446,Western Ghats Region,Background / Unspecified,,,,,,,92.51850891113281,3.8341806320057588
40981,0,Background,19.118238,73.339473,Western Ghats Region,Background / Unspecified,,,,,,,,
40982,0,Background,11.469009,77.106761,Western Ghats Region,Background / Unspecified,,,,,,,271.0,0.0
40983,0,Background,17.76474,73.829776,Western Ghats Region,Background / Unspecified,,,,,,,792.5317993164062,14.600675505671244
40984,0,Background,16.81703,74.009542,Western Ghats Region,Background / Unspecified,,,,,,,857.4937744140625,3.2639457073979554
40985,0,Background,18.280371,73.89016,Western Ghats Region,Background / Unspecified,,,,,,,687.325439453125,4.244576114219895
40986,0,Background,11.171118,76.112187,Western Ghats Region,Background / Unspecified,,,,,,,73.64666748046875,21.51687777918868
40987,0,Background,12.690772,75.738337,Western Ghats Region,Background / Unspecified,,,,,,,,
40988,0,Background,8.980738,76.733705,Western Ghats Region,Background / Unspecified,,,,,,,75.07646942138672,9.853231347558
40989,0,Background,18.983707,73.229851,Western Ghats Region,Background / Unspecified,,,,,,,434.9275817871094,30.72683633915306
40990,0,Background,11.031192,76.773947,Western Ghats Region,Background / Unspecified,,,,,,,911.2395629882812,31.859242430387756
40991,0,Background,15.238418,75.147956,Western Ghats Region,Background / Unspecified,,,,,,,592.0005493164062,0.8624401550606173
40992,0,Background,14.465702,75.389871,Western Ghats Region,Background / Unspecified,,,,,,,599.6455078125,2.2277740190295994
40993,0,Background,11.598547,75.647912,Western Ghats Region,Background / Unspecified,,,,,,,62.44057083129883,16.173323603685507
40994,0,Background,10.012331,76.520231,Western Ghats Region,Background / Unspecified,,,,,,,33.07210922241211,1.4292407521799149
40995,0,Background,18.171398,73.023624,Western Ghats Region,Background / Unspecified,,,,,,,104.91639709472656,14.331330394846809
40996,0,Background,12.24326,75.426706,Western Ghats Region,Background / Unspecified,,,,,,,,
40997,0,Background,12.432497,75.944971,Western Ghats Region,Background / Unspecified,,,,,,,,
40998,0,Background,11.25678,77.160817,Western Ghats Region,Background / Unspecified,,,,,,,362.12823486328125,1.4031150953820883
40999,0,Background,17.702194,73.350585,Western Ghats Region,Background / Unspecified,,,,,,,28.751253128051758,3.578590512507882
41000,0,Background,17.750157,73.628127,Western Ghats Region,Background / Unspecified,,,,,,,710.9130249023438,15.164998783889875
41001,0,Background,14.818991,75.174291,Western Ghats Region,Background / Unspecified,,,,,,,581.4996948242188,2.9547319040744093
41002,0,Background,15.616692,74.205288,Western Ghats Region,Background / Unspecified,,,,,,,296.1872863769531,3.874798326610414
41003,0,Background,14.013986,74.929122,Western Ghats Region,Background / Unspecified,,,,,,,575.9439086914062,6.3238857026474955
41004,0,Background,15.505255,74.428342,Western Ghats Region,Background / Unspecified,,,,,,,819.2786865234375,24.637466976218157
41005,0,Background,15.51076,74.001089,Western Ghats Region,Background / Unspecified,,,,,,,27.488943099975586,11.27317158866752
41006,0,Background,15.30318,74.746333,Western Ghats Region,Background / Unspecified,,,,,,,517.2632446289062,1.8778380226480365
41007,0,Background,18.076591,73.019607,Western Ghats Region,Background / Unspecified,,,,,,,204.78213500976562,2.509910445117145
41008,0,Background,8.602893,76.997841,Western Ghats Region,Background / Unspecified,,,,,,,62.0070686340332,14.624435083600513
41009,0,Background,9.157993,76.9766,Western Ghats Region,Background / Unspecified,,,,,,,148.71527099609375,5.529138278375828
41010,0,Background,14.679709,75.336729,Western Ghats Region,Background / Unspecified,,,,,,,589.6680297851562,1.4764214799664752
41011,0,Background,10.123129,77.366363,Western Ghats Region,Background / Unspecified,,,,,,,1145.0343017578125,36.90592466474933
41012,0,Background,10.596719,77.487584,Western Ghats Region,Background / Unspecified,,,,,,,273.25146484375,1.0840019130585674
41013,0,Background,17.851077,73.610694,Western Ghats Region,Background / Unspecified,,,,,,,975.1493530273438,20.41762823830498
41014,0,Background,15.0644,74.260081,Western Ghats Region,Background / Unspecified,,,,,,,336.1626892089844,11.39502950341223
41015,0,Background,14.961438,75.077777,Western Ghats Region,Background / Unspecified,,,,,,,603.7802124023438,6.2124673246079745
41016,0,Background,13.388907,75.994752,Western Ghats Region,Background / Unspecified,,,,,,,903.15087890625,20.380309580126987
41017,0,Background,17.762269,73.391297,Western Ghats Region,Background / Unspecified,,,,,,,27.492921829223633,1.441751200301342
41018,0,Background,9.239684,77.357035,Western Ghats Region,Background / Unspecified,,,,,,,222.80654907226562,1.0443770050736145
41019,0,Background,18.452614,73.418899,Western Ghats Region,Background / Unspecified,,,,,,,840.4992065429688,18.831848583881698
41020,0,Background,15.864728,74.019156,Western Ghats Region,Background / Unspecified,,,,,,,599.8140258789062,34.10356403953453
41021,0,Background,18.185168,73.907776,Western Ghats Region,Background / Unspecified,,,,,,,607.8986206054688,1.3050707933127048
41022,0,Background,9.519004,77.694818,Western Ghats Region,Background / Unspecified,,,,,,,128.1971893310547,1.4042497900262274
41023,0,Background,15.559213,74.941039,Western Ghats Region,Background / Unspecified,,,,,,,669.654296875,1.3381385254294342
41024,0,Background,14.527363,74.898366,Western Ghats Region,Background / Unspecified,,,,,,,595.5253295898438,7.281013546405673
41025,0,Background,14.409263,74.744699,Western Ghats Region,Background / Unspecified,,,,,,,495.86309814453125,15.067248623356663
41026,0,Background,12.133224,75.175501,Western Ghats Region,Background / Unspecified,,,,,,,,
41027,0,Background,12.931627,75.875285,Western Ghats Region,Background / Unspecified,,,,,,,1004.245849609375,4.90817868187539
41028,0,Background,11.828885,76.130145,Western Ghats Region,Background / Unspecified,,,,,,,769.556640625,6.340083692677344
41029,0,Background,15.513851,74.691174,Western Ghats Region,Background / Unspecified,,,,,,,634.0894165039062,2.577846552285467
41030,0,Background,14.810354,74.255078,Western Ghats Region,Background / Unspecified,,,,,,,127.36239624023438,20.131241676873685
41031,0,Background,12.708859,76.246609,Western Ghats Region,Background / Unspecified,,,,,,,916.1521606445312,4.275731378197954
41032,0,Background,15.784142,74.950624,Western Ghats Region,Background / Unspecified,,,,,,,624.0,0.0
41033,0,Background,18.32851,73.333166,Western Ghats Region,Background / Unspecified,,,,,,,66.17399597167969,1.5040947116380738
41034,0,Background,12.938803,76.079934,Western Ghats Region,Background / Unspecified,,,,,,,923.4552612304688,5.462843363532017
41035,0,Background,15.166634,75.221466,Western Ghats Region,Background / Unspecified,,,,,,,628.3508911132812,1.2835045711513786
41036,0,Background,11.289152,76.307771,Western Ghats Region,Background / Unspecified,,,,,,,23.0,11.55658666574061
41037,0,Background,16.201626,73.467083,Western Ghats Region,Background / Unspecified,,,,,,,44.18632125854492,3.603651404794585
41038,0,Background,14.606051,74.7338,Western Ghats Region,Background / Unspecified,,,,,,,558.060302734375,4.870063071388855
41039,0,Background,12.52809,75.35622,Western Ghats Region,Background / Unspecified,,,,,,,,
41040,0,Background,12.308568,75.279078,Western Ghats Region,Background / Unspecified,,,,,,,,
41041,0,Background,17.904147,73.647936,Western Ghats Region,Background / Unspecified,,,,,,,1077.9620361328125,46.06253619299021
41042,0,Background,18.369205,73.097929,Western Ghats Region,Background / Unspecified,,,,,,,94.10588836669922,8.134122087187748
41043,0,Background,13.811763,74.834905,Western Ghats Region,Background / Unspecified,,,,,,,145.80197143554688,3.482677217425043
41044,0,Background,12.488223,75.87527,Western Ghats Region,Background / Unspecified,,,,,,,,
41045,0,Background,16.956613,73.361849,Western Ghats Region,Background / Unspecified,,,,,,,98.26705169677734,5.324270256255127
41046,0,Background,9.533867,76.8515,Western Ghats Region,Background / Unspecified,,,,,,,249.72645568847656,12.34175183095622
41047,0,Background,17.770833,73.976012,Western Ghats Region,Background / Unspecified,,,,,,,728.728515625,4.494180515783935
41048,0,Background,16.832068,74.142855,Western Ghats Region,Background / Unspecified,,,,,,,662.8637084960938,13.595185681288633
41049,0,Background,10.234809,76.421133,Western Ghats Region,Background / Unspecified,,,,,,,31.99042510986328,0.700321046426906
41050,0,Background,11.890747,76.315496,Western Ghats Region,Background / Unspecified,,,,,,,736.3121337890625,4.87669531253572
41051,0,Background,18.779599,74.015306,Western Ghats Region,Background / Unspecified,,,,,,,670.8444213867188,1.97240188250933
41052,0,Background,14.276259,75.482369,Western Ghats Region,Background / Unspecified,,,,,,,659.385986328125,1.0009173530441187
41053,0,Background,11.34281,75.949894,Western Ghats Region,Background / Unspecified,,,,,,,28.70997428894043,4.962719024056343
41054,0,Background,13.305361,75.468884,Western Ghats Region,Background / Unspecified,,,,,,,804.3267211914062,4.84713884371574
41055,0,Background,12.381033,76.358165,Western Ghats Region,Background / Unspecified,,,,,,,771.3098754882812,2.600159115780195
41056,0,Background,10.559474,77.071953,Western Ghats Region,Background / Unspecified,,,,,,,323.1835021972656,0.9477666669082032
41057,0,Background,14.91306,74.349732,Western Ghats Region,Background / Unspecified,,,,,,,24.822301864624023,1.5290190725170303
41058,0,Background,11.251729,77.240853,Western Ghats Region,Background / Unspecified,,,,,,,344.4599609375,1.85452098052927
41059,0,Background,11.479135,76.98987,Western Ghats Region,Background / Unspecified,,,,,,,765.2193603515625,26.456319952386217
41060,0,Background,13.593834,75.883639,Western Ghats Region,Background / Unspecified,,,,,,,913.091064453125,1.3007080785934206
41061,0,Background,8.778304,76.920161,Western Ghats Region,Background / Unspecified,,,,,,,95.64201354980469,16.193053543132415
41062,0,Background,16.014769,74.810615,Western Ghats Region,Background / Unspecified,,,,,,,687.6483154296875,2.1343051727261404
41063,0,Background,17.734527,73.625738,Western Ghats Region,Background / Unspecified,,,,,,,732.4579467773438,25.59766370986793
41064,0,Background,13.93352,75.046589,Western Ghats Region,Background / Unspecified,,,,,,,586.8546142578125,0.882310790193161
41065,0,Background,16.364702,73.445077,Western Ghats Region,Background / Unspecified,,,,,,,60.50838088989258,9.927765485076305
41066,0,Background,15.406233,74.912669,Western Ghats Region,Background / Unspecified,,,,,,,650.6585693359375,2.542841764303718
41067,0,Background,14.457756,74.89353,Western Ghats Region,Background / Unspecified,,,,,,,555.21728515625,2.1119129591128067
41068,0,Background,17.187126,73.603665,Western Ghats Region,Background / Unspecified,,,,,,,70.57229614257812,3.8020020002383825
41069,0,Background,15.550616,74.950472,Western Ghats Region,Background / Unspecified,,,,,,,696.8073120117188,2.2009076643232373
41070,0,Background,13.055744,75.369735,Western Ghats Region,Background / Unspecified,,,,,,,129.0133819580078,8.475589639630378
41071,0,Background,16.908906,74.027401,Western Ghats Region,Background / Unspecified,,,,,,,552.2843017578125,1.1933521252468429
41072,0,Background,8.813593,76.96337,Western Ghats Region,Background / Unspecified,,,,,,,172.2305908203125,3.7145091172492246
41073,0,Background,9.909986,77.377145,Western Ghats Region,Background / Unspecified,,,,,,,360.66412353515625,1.4795318725070457
41074,0,Background,18.086906,73.008938,Western Ghats Region,Background / Unspecified,,,,,,,3.842677593231201,1.4159239103403876
41075,0,Background,12.316908,76.037299,Western Ghats Region,Background / Unspecified,,,,,,,883.5665893554688,1.3474830054582174
41076,0,Background,11.125625,76.357656,Western Ghats Region,Background / Unspecified,,,,,,,110.06180572509766,4.424516655280524
41077,0,Background,18.218533,73.170289,Western Ghats Region,Background / Unspecified,,,,,,,196.9943084716797,12.941368640454268
41078,0,Background,18.920445,73.704157,Western Ghats Region,Background / Unspecified,,,,,,,792.4978637695312,2.709088657901367
41079,0,Background,14.958828,74.400156,Western Ghats Region,Background / Unspecified,,,,,,,471.09576416015625,7.743869394767066
41080,0,Background,11.116231,76.54353,Western Ghats Region,Background / Unspecified,,,,,,,1149.0994873046875,32.60659832374407
41081,0,Background,19.15508,73.553585,Western Ghats Region,Background / Unspecified,,,,,,,,
41082,0,Background,11.791068,76.012344,Western Ghats Region,Background / Unspecified,,,,,,,740.5482177734375,14.841139658572246
41083,0,Background,16.887763,73.434166,Western Ghats Region,Background / Unspecified,,,,,,,189.81321716308594,6.789206259405217
41084,0,Background,16.97597,74.053575,Western Ghats Region,Background / Unspecified,,,,,,,601.9396362304688,4.064123006899005
41085,0,Background,14.836344,75.160075,Western Ghats Region,Background / Unspecified,,,,,,,581.22021484375,1.751441271852563
41086,0,Background,16.05425,73.847726,Western Ghats Region,Background / Unspecified,,,,,,,170.44869995117188,16.023797324776414
41087,0,Background,12.234735,75.378985,Western Ghats Region,Background / Unspecified,,,,,,,,
41088,0,Background,19.557492,73.716983,Western Ghats Region,Background / Unspecified,,,,,,,,
41089,0,Background,11.649198,75.651592,Western Ghats Region,Background / Unspecified,,,,,,,46.60809326171875,8.830581173167811
41090,0,Background,11.353232,76.494445,Western Ghats Region,Background / Unspecified,,,,,,,1774.284423828125,24.994827812380972
41091,0,Background,13.084627,76.140252,Western Ghats Region,Background / Unspecified,,,,,,,986.4400634765625,3.1882768791692837
41092,0,Background,11.181814,77.389243,Western Ghats Region,Background / Unspecified,,,,,,,305.24102783203125,1.7028775019042737
41093,0,Background,13.076828,74.932435,Western Ghats Region,Background / Unspecified,,,,,,,91.28659057617188,15.214021160483965
41094,0,Background,14.538177,74.700393,Western Ghats Region,Background / Unspecified,,,,,,,626.9967651367188,14.155281482280657
41095,0,Background,14.246756,75.136238,Western Ghats Region,Background / Unspecified,,,,,,,634.4239501953125,6.114990217666237
41096,0,Background,9.287096,77.630035,Western Ghats Region,Background / Unspecified,,,,,,,122.82933807373047,0.40812554804159423
