S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name
4454,1,Landslide,12.459523,75.747253,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4455,1,Landslide,12.459844,75.760208,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4456,1,Landslide,12.46,75.7198,Karnataka,Kodagu,Madikeri,Debris,Subsidence,,,Abbey falls
4457,1,Landslide,12.46,75.7196,Karnataka,Kodagu,Madikeri,Debris,Subsidence,,,Abbey falls
4458,1,Landslide,12.46,75.7214,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Abbey falls
4459,1,Landslide,12.460192,75.76049,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4460,1,Landslide,12.460367,75.77669167,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4461,1,Landslide,12.460543,75.739944,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4462,1,Landslide,12.460547,75.76996111,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4465,1,Landslide,12.460767,75.74038,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4467,1,Landslide,12.460822,75.76749167,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4468,1,Landslide,12.460839,75.767506,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4469,1,Landslide,12.460884,75.743324,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4470,1,Landslide,12.461025,75.755755,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4471,1,Landslide,12.461272,75.7679,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4472,1,Landslide,12.461284,75.750227,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4473,1,Landslide,12.461405,75.737387,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4474,1,Landslide,12.461488,75.741522,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4475,1,Landslide,12.461497,75.77602222,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4476,1,Landslide,12.461643,75.745727,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4477,1,Landslide,12.461683,75.755644,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4478,1,Landslide,12.46184,75.747422,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4479,1,Landslide,12.462015,75.736602,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4480,1,Landslide,12.462434,75.753297,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4481,1,Landslide,12.462461,75.746758,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4482,1,Landslide,12.462476,75.734995,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4483,1,Landslide,12.462533,75.737892,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4485,1,Landslide,12.462798,75.738574,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4486,1,Landslide,12.463195,75.737944,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4487,1,Landslide,12.463257,75.763537,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4488,1,Landslide,12.463353,75.737354,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4489,1,Landslide,12.463462,75.750411,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4490,1,Landslide,12.463516,75.756962,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4491,1,Landslide,12.463545,75.732314,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4492,1,Landslide,12.463614,75.77378611,Karnataka,Kodagu,Somvarpet,Debris,Flow,2018.0,,
4493,1,Landslide,12.463795,75.73333,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4494,1,Landslide,12.464214,75.746319,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4495,1,Landslide,12.464214,75.74792,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4496,1,Landslide,12.464243,75.738523,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4497,1,Landslide,12.464375,75.730662,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4498,1,Landslide,12.464378,75.728601,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4499,1,Landslide,12.464444,75.774056,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4500,1,Landslide,12.464532,75.751867,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4501,1,Landslide,12.464576,75.762618,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4502,1,Landslide,12.464699,75.762176,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4503,1,Landslide,12.464743,75.761853,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4504,1,Landslide,12.464794,75.77373333,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4505,1,Landslide,12.4648,75.738609,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4506,1,Landslide,12.465232,75.762577,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4507,1,Landslide,12.46524,75.750525,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4508,1,Landslide,12.465492,75.731009,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4509,1,Landslide,12.465725,75.748483,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4510,1,Landslide,12.465813,75.75061,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4511,1,Landslide,12.465978,75.77708333,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4512,1,Landslide,12.466398,75.760518,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4513,1,Landslide,12.46675,75.65182,Karnataka,Kodagu,Madikeri,Debris,Flow,2016.0,,
4514,1,Landslide,12.466753,75.760165,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4515,1,Landslide,12.466928,75.75985,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4516,1,Landslide,12.467333,75.734708,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4517,1,Landslide,12.467397,75.72682,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4518,1,Landslide,12.467617,75.740367,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4519,1,Landslide,12.467863,75.734808,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4520,1,Landslide,12.467982,75.758847,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4521,1,Landslide,12.468179,75.730809,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4522,1,Landslide,12.4682,75.6109,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4523,1,Landslide,12.4682,75.6109,Karnataka,Kodagu,Madikeri,Debris,Subsidence,2013.0,,
4524,1,Landslide,12.468269,75.732848,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4525,1,Landslide,12.468484,75.729668,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4526,1,Landslide,12.469018,75.73307,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4527,1,Landslide,12.469428,75.732694,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4528,1,Landslide,12.469503,75.748978,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4529,1,Landslide,12.47,75.4787,Karnataka,Dakshin Kannad,Sulya,Debris,Slide,,,Mallikarjuna temple
4530,1,Landslide,12.47,75.6778,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Galibidu
4531,1,Landslide,12.47,75.6782,Karnataka,Kodagu,Madikeri,Debris,Subsidence,,,Galibidu
4532,1,Landslide,12.470363,75.732673,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4533,1,Landslide,12.470458,75.77103056,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4534,1,Landslide,12.470539,75.727416,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4535,1,Landslide,12.471367,75.78253333,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4536,1,Landslide,12.471552,75.730756,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4537,1,Landslide,12.471826,75.724827,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4538,1,Landslide,12.471942,75.77383333,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4539,1,Landslide,12.472138,75.723735,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4540,1,Landslide,12.472219,75.77997778,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4541,1,Landslide,12.472318,75.725947,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4542,1,Landslide,12.472444,75.77414167,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4543,1,Landslide,12.472612,75.754575,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4544,1,Landslide,12.472714,75.77243611,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4545,1,Landslide,12.472766,75.724541,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4546,1,Landslide,12.472852,75.733902,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4547,1,Landslide,12.472901,75.722187,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4548,1,Landslide,12.472946,75.72973,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4549,1,Landslide,12.472974,75.723176,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4550,1,Landslide,12.473056,75.78466667,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4551,1,Landslide,12.473116,75.757891,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4552,1,Landslide,12.47321,75.63636,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4553,1,Landslide,12.473284,75.732091,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4554,1,Landslide,12.473306,75.73506,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4555,1,Landslide,12.473321,75.71996,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4556,1,Landslide,12.473467,75.78668889,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4557,1,Landslide,12.473618,75.722309,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4558,1,Landslide,12.4739,75.726575,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4559,1,Landslide,12.474081,75.76913056,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4560,1,Landslide,12.474161,75.748227,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4561,1,Landslide,12.474183,75.722664,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4562,1,Landslide,12.474306,75.78541667,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4563,1,Landslide,12.474369,75.77561944,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4564,1,Landslide,12.47449,75.72347,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4565,1,Landslide,12.474717,75.74126,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4566,1,Landslide,12.474794,75.7705,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4567,1,Landslide,12.474819,75.77197222,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4568,1,Landslide,12.474825,75.760384,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4569,1,Landslide,12.474984,75.749659,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4570,1,Landslide,12.475016,75.718084,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4571,1,Landslide,12.475149,75.758681,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4572,1,Landslide,12.475185,75.72166,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4573,1,Landslide,12.475287,75.77387583,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4574,1,Landslide,12.475313,75.760731,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4575,1,Landslide,12.475634,75.740014,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4576,1,Landslide,12.475676,75.763668,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4577,1,Landslide,12.47596,75.64733,Karnataka,Kodagu,Madikeri,Debris,Flow,2020.0,,
4578,1,Landslide,12.476055,75.761202,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4579,1,Landslide,12.476195,75.734858,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4580,1,Landslide,12.47623,75.738557,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4581,1,Landslide,12.476428,75.735105,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4582,1,Landslide,12.476428,75.735105,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4583,1,Landslide,12.476503,75.771525,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4584,1,Landslide,12.476528,75.77805556,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4585,1,Landslide,12.476605,75.762967,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4586,1,Landslide,12.476669,75.77461667,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4587,1,Landslide,12.476758,75.734787,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4588,1,Landslide,12.477034,75.737807,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4589,1,Landslide,12.477044,75.750861,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4590,1,Landslide,12.477144,75.73465,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4591,1,Landslide,12.477158,75.77272778,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4592,1,Landslide,12.47716,75.721026,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4593,1,Landslide,12.477225,75.79056111,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4594,1,Landslide,12.477281,75.750194,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4595,1,Landslide,12.477378,75.763166,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4596,1,Landslide,12.477405,75.762254,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4597,1,Landslide,12.477649,75.722578,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4598,1,Landslide,12.47769,75.734327,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4599,1,Landslide,12.477878,75.77565278,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4600,1,Landslide,12.4779,75.77522222,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4601,1,Landslide,12.478,75.77233333,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4602,1,Landslide,12.478553,75.78322778,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4603,1,Landslide,12.47867,75.62886,Karnataka,Kodagu,Madikeri,Debris,Flow,2018.0,,
4604,1,Landslide,12.4787,75.6307,Karnataka,Kodagu,Madikeri,Debris,Flow,2018.0,,
4605,1,Landslide,12.479118,75.750677,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4606,1,Landslide,12.479198,75.748242,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4607,1,Landslide,12.479267,75.757597,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4608,1,Landslide,12.479525,75.735704,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4609,1,Landslide,12.479579,75.733287,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4610,1,Landslide,12.479583,75.76758333,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4611,1,Landslide,12.479738,75.733802,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4612,1,Landslide,12.479768,75.732947,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4613,1,Landslide,12.479883,75.735065,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4614,1,Landslide,12.479996,75.740084,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4615,1,Landslide,12.48,75.7133,Karnataka,Kodagu,Madikeri,Debris,Subsidence,,,Niduvattu
4616,1,Landslide,12.48,75.7123,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Niduvattu
4617,1,Landslide,12.48,75.7116,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Niduvattu
4618,1,Landslide,12.480019,75.721044,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4619,1,Landslide,12.480086,75.734863,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4620,1,Landslide,12.48009,75.63541,Karnataka,Kodagu,Madikeri,Debris,Flow,2018.0,,
4621,1,Landslide,12.480133,75.749433,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4622,1,Landslide,12.480145,75.732346,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4623,1,Landslide,12.480374,75.732658,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4624,1,Landslide,12.480595,75.717849,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4625,1,Landslide,12.480741,75.732857,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4626,1,Landslide,12.48079,75.763955,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4627,1,Landslide,12.480887,75.738586,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4628,1,Landslide,12.481028,75.76816667,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4629,1,Landslide,12.481087,75.767889,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4630,1,Landslide,12.481528,75.77022222,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4631,1,Landslide,12.481669,75.764106,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4632,1,Landslide,12.481789,75.741087,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4633,1,Landslide,12.481833,75.765119,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4634,1,Landslide,12.481927,75.73911,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4635,1,Landslide,12.481991,75.751629,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4636,1,Landslide,12.482149,75.738456,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4637,1,Landslide,12.482157,75.740627,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4638,1,Landslide,12.482359,75.742173,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4639,1,Landslide,12.482359,75.742173,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4640,1,Landslide,12.482401,75.743677,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4641,1,Landslide,12.482638,75.751661,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4642,1,Landslide,12.482706,75.749937,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4643,1,Landslide,12.482792,75.74121,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4644,1,Landslide,12.483089,75.727387,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4645,1,Landslide,12.483296,75.740769,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4646,1,Landslide,12.48348,75.748949,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4647,1,Landslide,12.483668,75.78506222,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4648,1,Landslide,12.483775,75.749593,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4649,1,Landslide,12.483813,75.734291,Karnataka,Kodagu,Madikeri,Rock,Fall,2018.0,,
4650,1,Landslide,12.484099,75.750585,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4651,1,Landslide,12.484101,75.739176,Karnataka,Kodagu,Madikeri,Soil,Slide,2018.0,,
4652,1,Landslide,12.484264,75.79121667,Karnataka,Kodagu,Somvarpet,Debris,Flow,,,
4654,1,Landslide,12.484303,75.760925,Karnataka,Kodagu,Madikeri,Debris,Slide,2018.0,,
4655,1,Landslide,12.484503,75.769425,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4657,1,Landslide,12.485514,75.73761639,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4658,1,Landslide,12.485532,75.73704528,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4659,1,Landslide,12.485558,75.7366375,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4660,1,Landslide,12.485584,75.73814806,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4661,1,Landslide,12.486379,75.79096889,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4662,1,Landslide,12.486455,75.74915167,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4665,1,Landslide,12.486619,75.76079861,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4667,1,Landslide,12.486827,75.72994139,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4669,1,Landslide,12.48695,75.73187278,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4670,1,Landslide,12.487088,75.7410525,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4671,1,Landslide,12.487116,75.78744611,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4672,1,Landslide,12.487195,75.73252333,Karnataka,Kodagu,Madikeri,Rock,Slide,,,
4673,1,Landslide,12.487294,75.72861806,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4674,1,Landslide,12.487329,75.73449111,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4676,1,Landslide,12.487865,75.76189556,Karnataka,Kodagu,Madikeri,Soil,Lateral spread,,,
4677,1,Landslide,12.488201,75.72441889,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4678,1,Landslide,12.488203,75.75928083,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4679,1,Landslide,12.488359,75.75567528,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4680,1,Landslide,12.48853,75.73127222,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4681,1,Landslide,12.488556,75.7240675,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4683,1,Landslide,12.48859,75.74330028,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4684,1,Landslide,12.488736,75.72380806,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4685,1,Landslide,12.489935,75.78643833,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4686,1,Landslide,12.49,75.5712,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Koyanad
4687,1,Landslide,12.49,75.7156,Karnataka,Kodagu,Madikeri,Debris,Slide,,,Niduvattu
4688,1,Landslide,12.490167,75.75433,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4689,1,Landslide,12.490284,75.72811028,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4690,1,Landslide,12.490474,75.78521667,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4691,1,Landslide,12.490803,75.78349167,Karnataka,Kodagu,Somvarpet,Debris,Flow,2018.0,,
4692,1,Landslide,12.490933,75.75158083,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4693,1,Landslide,12.490933,75.75158083,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4694,1,Landslide,12.491205,75.75342667,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4695,1,Landslide,12.491877,75.72646111,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4696,1,Landslide,12.492202,75.76626028,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4697,1,Landslide,12.492275,75.76639167,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4698,1,Landslide,12.492302,75.72726361,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4699,1,Landslide,12.492652,75.72635139,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4700,1,Landslide,12.492858,75.72742139,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4701,1,Landslide,12.492909,75.7372825,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4703,1,Landslide,12.493769,75.73050556,Karnataka,Kodagu,Madikeri,Rock,Slide,,,
4704,1,Landslide,12.494034,75.75792472,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4705,1,Landslide,12.494068,75.74142917,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4706,1,Landslide,12.494137,75.73712472,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4707,1,Landslide,12.494339,75.75009722,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4708,1,Landslide,12.494389,75.72912806,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4709,1,Landslide,12.49457,75.73606889,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4710,1,Landslide,12.494632,75.76126111,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4711,1,Landslide,12.494638,75.75455222,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4712,1,Landslide,12.494717,75.78280167,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4713,1,Landslide,12.494836,75.78336778,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4714,1,Landslide,12.495043,75.72374167,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4715,1,Landslide,12.495104,75.75368417,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4716,1,Landslide,12.495248,75.7551725,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4717,1,Landslide,12.495361,75.76933333,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4718,1,Landslide,12.495386,75.7569175,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4719,1,Landslide,12.495556,75.73688194,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4720,1,Landslide,12.497239,75.75530889,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4721,1,Landslide,12.497514,75.78935,Karnataka,Kodagu,Somvarpet,Debris,Slide,,,
4722,1,Landslide,12.497605,75.72432889,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4723,1,Landslide,12.497659,75.7639275,Karnataka,Kodagu,Madikeri,Debris,Flow,,,
4724,1,Landslide,12.49774,75.73263778,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4725,1,Landslide,12.497829,75.73142056,Karnataka,Kodagu,Madikeri,Rock,Slide,,,
4726,1,Landslide,12.498306,75.733665,Karnataka,Kodagu,Madikeri,Debris,Slide,,,
4728,1,Landslide,12.499556,75.72336417,Karnataka,Kodagu,Madikeri,Soil,Spread,,,
4729,1,Landslide,12.499865,75.71930111,Karnataka,Kodagu,Madikeri,Soil,Flow,,,
4730,1,Landslide,12.499935,75.75978028,Karnataka,Kodagu,Madikeri,Soil,Slide,,,
4731,1,Landslide,12.5,75.3936,Karnataka,Dakshin Kannad,Vellarikkundu,Debris,Slide,,,Kallapalli
4732,1,Landslide,12.5,75.4811,Karnataka,Dakshin Kannad,Sulya,Debris,Subsidence,,,Gundadka
4733,1,Landslide,12.5,75.7244,Karnataka,Kodagu,Madikeri,Debris,Subsidence,,,Niduvattu
